"","ID","Worried","Restless","Irritable","Sad","Tired"
"76","12323",0.0791989846826088,0.0545334752550669,0.026444096027958,0.0548424037197243,0.219067508254902
"77","12329",0.0326681913887664,0.0292110445113358,0.133742092881161,0.0838421727407881,0.0666843105833606
"78","12331",0.23448836648636,0.487309117963887,0.442019608021861,0.262798621291911,0.175649913668786
"79","12335",0.0217350221232209,0,0,0.0217350221232208,0.0434700442464418
"80","12337",0,0,0,0,0
"81","12338",0.00992063492063493,0.0158730158730159,0.0158730158730159,0.0267857142857143,0.0168650793650793
"82","12339",0.291666898739511,0.377222699307999,0.417419025245836,0.405717110888184,0.283145438531184
"83","12340",0.00916077488504731,0.0842999175260368,0.0842484877816879,0.0628863984220488,0.14774880215827
"84","12341",0.155408403022788,0.155408403022788,0.0631163037703821,0.135228924180906,0.0440237631232351
"85","12345",0.0666099095140247,0.104227515607839,0.141080000783073,0.0936061884611464,0.195051456583419
"86","12347",0,0,0.181606898518674,0.0237535372280419,0.202654612900876
"87","12349",0,0,0.04,0,0
"88","12355",0.25129928850312,0.245509674219643,0.311545027211525,0.158048044823739,0.254301649832125
"89","12357",0.11727795481005,0.120808179895681,0.371531735846635,0.248557465823945,0.247975754254402
"90","12358",0.614488675197274,0.551232397553062,0.304417638853544,0.402042158068072,0.203532753062012
"91","12360",0.268593512217233,0.343706380261245,0.242671300715786,0.166454957911007,0.298101409944188
"92","12361",0,0,0.0114942528735632,0.0114942528735632,0.104787696024347
"93","12365",0.02834008097166,0.0634278002699055,0.10708142739475,0.150297238001867,0.104859640815975
"94","12367",0.206755081881702,0.26093491693886,0.28815112883531,0.244226453777308,0.407770054814813
"95","12376",0.187159854238649,0.233707632399742,0.313899954548516,0.151788911166407,0.320337715753724
"96","12379",0.0669016857082747,0.101542556458213,0.162985218797731,0.123460177579675,0.17675132985248
"97","12380",0.07037781380167,0.122522680505238,0.123756329663356,0.106112743247711,0.345072497657878
"98","12381",0.122351001458811,0.192249225465409,0.108316492392716,0.0286504062344259,0.0284457684839788
"99","12382",0,0,0.117851130197758,0,0
"100","12391",0.105137338957948,0.107825649651113,0,0.211388723741513,0.0229885057471264
"101","12394",0.227820365171616,0.179547176475809,0.0619383325551971,0.132577119827127,0.113463544890434
"102","12397",0.157191909325405,0.258782315167987,0.324656108426497,0.164020199670505,0.22085981343239
"103","12401",0.243710028181066,0.186092349029593,0.317955189248762,0.17403242664954,0.238013027960831
"104","12408",0.0135097877033361,0.0135097877033361,0.0135097877033361,0.0135097877033361,0.00882271850013797
"105","12409",0.0777463570156213,0.0405939543727437,0.113515892916914,0.102755874458216,0.398865628394219
"106","12410",0.179870983234285,0.246448337390548,0.190749439355939,0.0376228239096752,0.339362511368277
"107","12411",0.321532005602124,0.301413257747327,0.397249544447077,0.361982789171169,0.342729968854692
"108","12417",0.172357509217055,0.172812591535717,0.208041187391866,0.186652445708696,0.170498173107029
"109","12420",0.0755547443613793,0.0513304661018191,0.18490813536415,0.128907888064544,0.214497867630563
"110","12427",0.208554724738948,0.158485334603589,0.22122778579219,0.163757826967122,0.147511369262728
"111","12431",0.0298598415600243,0.0938452163315052,0.0213284582571602,0,0.0426569165143205
"112","12432",0.0162480538694998,0.0152403237235263,0.0481013392705335,0.0463248096091166,0.114966300897151
"113","12434",0.100298328464771,0.103085382914655,0.17395085203661,0.0944062308662464,0.152990301152993
"114","12435",0.116712386918152,0.116712386918152,0.0430229785762243,0.108034854375643,0.33724104095295
"115","12436",0.243912808388786,0.247391490537331,0.210714944787921,0.272461710556795,0.33098245523321
"116","12438",0.371040694482064,0.188901528809652,0.368803467526575,0.270096267481667,0.21087940116947
"117","12439",0.302991218229307,0.258238089504287,0.244345839454664,0.312366891947447,0.309668425035427
"118","12440",0.0142161743555703,0.0142161743555703,0.027215399933621,0.065936497400155,0.00417634694103328
"119","12441",0.240143657385698,0.237496181715607,0.273934303466024,0.173616534496237,0.125844596332076
"120","12443",0.0610720828898347,0.166989877171254,0.0219611469796855,0.229785698298306,0.145674417066789
"121","12445",0.274719656246652,0.303573226735453,0.337772640555292,0.281242784427358,0.430080776920913
"122","12446",0.13932283269576,0.267438543740028,0.224971407658654,0.281318637084186,0.223631916129614
"123","12451",0.136934654476393,0.151052571718945,0.17501794351851,0.217455584523454,0.423487270052864
"124","12453",0,0,0.0121951219512195,0.108671748811726,0.106797075854949
"125","12454",0.299763254011807,0.318219311439758,0.200963524779843,0.234841437419431,0.0877996609109604
"126","12456",0.14353794984729,0.0963878186688291,0.465870745802485,0.15337542458638,0.297970861829702
"127","12457",0.0277777777777777,0.0555555555555555,0.114385753319372,0.0593633126929687,0.0277777777777777
"128","12462",0,0,0,0,0.0196078431372549
"129","12464",0.207483690551652,0.202297167306535,0.297224240364269,0.209534909761291,0.280491179451674
"130","12465",0.542563663963843,0.407615514130924,0.587081803837461,0.450526372679946,0.31573229752274
"131","12467",0.399864552189003,0.399864552189003,0.396393560182061,0.22369060440127,0.48113167889799
"132","12471",0.0361501703501072,0.220209084410738,0.145808329725631,0.218090742258524,0.307741632989313
"133","12472",0.184491584261986,0.152488926340442,0.288115518139695,0.25970897630053,0.193536381258086
"134","12474",0.117851130197758,0.117851130197758,0,0.117851130197758,0.0656079851351847
"135","12475",0.0198412698412698,0.0992063492063491,0.134920634920635,0.119047619047619,0.0753968253968253
"136","12483",0.237367257358373,0.203890640091714,0.103368639436586,0.0965222323515435,0.260330041371502
"137","12488",0.0922131305660624,0.170803745687545,0.215161137424948,0.420527927550166,0.202110901564751
"138","cani0807",0.166647516049602,0.227194343408754,0.0451616929282052,0.160473927219191,0.178105364996008
"139","flra1907",0.249140691722023,0.176664385998787,0.162424897904573,0.210449454113677,0.334536264906591
"140","Lura2202",0.358678177855079,0.34226729478316,0.562820412160281,0.3496242155631,0.500682744241589
