"","ID","Proud","Success","Superior","Angry","Envious","Resentful","Ashamed","Insecure","Enthusiastic","Relaxed","Anxious","Sad"
"139",139,0.290897040358262,0.297834269822355,0.0738480267010359,0.32296491009489,0.230808137064657,0.274938785447093,0.203764062612688,0.248942528472192,0.307280482248669,0.200498266363803,0.201707456052204,0.268505933574091
"140",140,0.0960336635167171,0.291539925727688,0,0.214025803390382,0.0130612469796686,0.0603022689155527,0.0167428059250029,0.0614342198778931,0.289259809037819,0.290595635108899,0.128978183236226,0.138988709326504
"141",141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",142,0.0550159517489155,0.0768684648103446,0.013663398726077,0.0572833815985388,0.0239628964348694,0,0.122867640570767,0.168185916765403,0.0663359910759277,0.11596631134093,0.105061300754801,0.099662294125371
"143",143,0.299300323975984,0.332059135086599,0.265305615183327,0,0.0479888021850888,0,0,0.2153486533795,0.386052273449186,0.150957683838386,0.113572021755626,0.0379826804686849
"144",144,0.118967321568601,0.117436465508852,0.042754321847658,0.0821981843097036,0.0116657222232312,0,0.0238412486595061,0.206587348273252,0.352041869203417,0.24699947636583,0.0302134107595687,0
"145",145,0.152378419719729,0.245030784101809,0,0.00869892556989765,0.0241219756221656,0,0.0406291582254924,0.154012758462467,0.321257180413241,0.265300751436551,0.0814430725919911,0.0456205161271176
"146",146,0.167886469271963,0.182806928807276,0.216339569928599,0.138666461899944,0.0881257916313501,0.0523620282182781,0.155343926748377,0.182926294586048,0.173113964261154,0.238726712545927,0.0781382518183116,0.0904567541079702
"147",147,0.11478249626162,0.0928475816676952,0.0291712542325918,0.105041957235214,0,0.00985559207875038,0.268117374012055,0.258927233431345,0.233958946974364,0.282462089448483,0.133668413363624,0.255887879096344
"148",148,0.510583770524678,0.431382445943527,0.283784443650512,0.272080876252719,0.154919333848297,0.258198889747161,0.227994443642738,0.263710901247125,0.435764910212998,0.256042278445359,0.139658767888039,0.208485812075073
"149",149,0.14041604428926,0.155317057256109,0.181290027892905,0.170714196262101,0.019915521957649,0.0736336991226542,0.118028934006893,0.140771593713502,0.240377656640439,0.268755107999231,0.111933221849855,0.161716323491229
"150",150,0.237674541628805,0.122600518592661,0.0651946715365443,0.109789104360723,0.0428798901868891,0.0966648506335279,0.274842763625855,0.0840856622649352,0.126037272229335,0.136822452241574,0.0364777990215174,0.0435959481763875
"151",151,0.123329420920809,0.123997304382629,0,0.186948415719394,0.0126031315579473,0,0.173228951044881,0.189032713755963,0.170914145885796,0.329697739607231,0.164793707641119,0.365754003465942
"152",152,0.155611837654496,0.277047065653337,0.20127898130513,0.248327887048034,0.0161419656504325,0.0404719789827809,0.11541083995588,0.187693611214761,0.2201850905278,0.28029437268374,0.133953102099453,0.12536029322434
"153",153,0.197412357284694,0.335063703670444,0.0989989784744591,0.157948482954604,0.0565685424949238,0.00667180253260194,0.100021142692273,0.113754926576621,0.262057938655917,0.215741163511619,0.157893431169,0.169553789938942
"154",154,0.308756617749455,0.247790327229492,0.276717182228708,0.297148014376717,0.254581119078438,0.192966772892465,0.583728471785842,0.351577868227402,0.525157594936632,0.248007997317468,0.271612855739138,0.480044263971379
"155",155,0.172186367398937,0.193412370962401,0.385029701587319,0.203041447171638,0.128516375260965,0.0249960723819107,0.104259513324769,0.24260847785929,0.252179386976014,0.286021346381587,0.0984809250515423,0.0558913627793564
"156",156,0.259907318934939,0.267136307423677,0.149238365232788,0.343172769544775,0.146242897383247,0.0322439540119058,0.180608147001981,0.208574831582358,0.282130542790003,0.20128111435419,0.225480415714541,0.15544055059093
"157",157,0.231227306854868,0.371273860618673,0,0.00729440495605221,0.00933008681407551,0,0.00416552073623025,0.0539488075395951,0.239861486515653,0.173445701385537,0.0885593437207177,0.116568570921634
"158",158,0.102457671434959,0.165859294931812,0.0845414531260373,0.133442631070701,0.0426401432711221,0,0.012751222169154,0.103180899800181,0.229231303142995,0.14447192363988,0.0980950630373705,0.158849454004012
"159",159,0.261967781263613,0.242149161663368,0.170524185721854,0.231172126944327,0.196910964192382,0.12412062705395,0.203806352216154,0.327957429688437,0.198351144829718,0.304286401314657,0.329880179643079,0.190836124592076
"160",160,0.195797251342076,0.409215495002081,0.121119667505746,0.193127095559866,0.0177211692858936,0.0527052208184796,0.0943813629145267,0.22148410350507,0.273692820838607,0.248076977635302,0.0440988630961075,0.175769700432957
"161",161,0.250909913732581,0.25239475315891,0.281334246803532,0.145561340698541,0,0.0398530014623276,0,0.0576983755347592,0.289596987574865,0.371162859380728,0,0.00755360548205877
"162",162,0.263995065992993,0.274100929241872,0.054615165949823,0.211786182466502,0.091510469500483,0.0408248290463863,0.153483237636563,0.322479430471019,0.316665497053236,0.400956451202666,0.271134862303336,0.185627711974549
"163",163,0.254354960672556,0.217034440887715,0.0550010938074761,0.289606003861455,0.1574381949589,0.207981124047513,0.165700235725387,0.252646588231648,0.230847026967095,0.345479902263609,0.108587970706849,0.41788641683139
"164",164,0.219206285338471,0.35495432560083,0.10921393630834,0.107357391113833,0,0,0.0929637456039415,0.210558842258064,0.449629434052959,0.377253314073131,0.210656991378748,0.041613044499539
"165",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",166,0.227427703132071,0.39304461720173,0,0.111715589578249,0,0,0,0.0846110861439795,0.188053391735093,0.356205612700035,0.0334625781825067,0.163181158776026
"167",167,0.163999180637145,0.208039667334115,0.0853003587961677,0.152810970993862,0.0555123838534201,0.0946565485446281,0.0476265737948027,0.0887240781594061,0.267126824120643,0.326624261409576,0.0283971797463428,0.147075614689172
"168",168,0.112342149148112,0.158538430051151,0.0148742784457952,0.0640920790868526,0.0111293855720469,0.00667716280990661,0.149423381041282,0.194283258140345,0.232024086043364,0.246139370028522,0.157700562625804,0.128427046100148
"169",169,0.13248365134067,0.149783476872048,0.102470794555628,0.180380650793184,0.0766489788410912,0.0764224952542995,0.0850245412162072,0.0914820592591387,0.178660992387895,0.19721059399435,0.0333113126721174,0.026934383924651
"170",170,0.108693903276353,0.123028866466006,0.103257448003661,0.144839341153204,0.026436153380415,0,0.00630945645960633,0.116380652626317,0.256426451758169,0.133369555463429,0.0133669609296971,0.0192262962391002
"171",171,0.221553543845996,0.269800613814552,0.536668272437327,0.297428996528347,0.220654565380011,0.238082218231772,0.204963886535012,0.364125017716998,0.418103206351188,0.297902489429439,0.183759133593303,0.257321886462684
"172",172,0.180613314993543,0.16213024050008,0.173281333366229,0.198378683211698,0.230862078117943,0.184910680280481,0.191690946250682,0.205233774443054,0.140964298134833,0.163741152391266,0.172929881384136,0.163513472275818
"173",173,0.259487094707147,0.230572980525851,0.205941937183241,0.221293658413589,0.173508801442966,0.145358203359308,0.10894577140005,0.275577338457313,0.350215569629479,0.379316938871883,0.19367143733369,0.141453721066698
"174",174,0.394169124868266,0.366045383821592,0.226001438005496,0.0589910742223887,0,0,0.0364509068616887,0.0534522483824849,0.451291393966325,0.494046410613221,0.0165256970442309,0
"175",175,0.25688733151062,0.153873958152196,0.0358666803509036,0.00246282574596825,0.012613421073721,0.0150204324483554,0.012613421073721,0.0385426893592397,0.197568806262004,0.0911276228999518,0.0366965287937696,0.0118751936181406
"176",176,0.149063087010356,0.319618675337369,0,0.0135081773425525,0,0,0,0.147340127584474,0.248969739010688,0.209669605449627,0.00672529113813571,0.2
"177",177,0.139210167751443,0.150097692703318,0.054527557733896,0.112351504766599,0.0551165339635254,0.0417854060430219,0.0859550641012518,0.141290164903748,0.126476646407755,0.335483874193561,0.14193516933832,0.17168531059839
"178",178,0.43629653539457,0.389812151470346,0.417283374612538,0.213065010254972,0.31162307589111,0.0251172821866514,0.145348407259876,0.293596183936905,0.396668824917751,0.177813608696312,0.279887963062331,0.279611773902626
"179",179,0.274757522174999,0.40550208463759,0.35739142506744,0.212305167112191,0,0.173471021555955,0.0707398914099406,0.205160009580752,0.384542386463664,0.267358319906059,0.0123220860140099,0.101758522950081
"180",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",181,0.385023250805878,0.501520070072296,0.13290078196135,0.137997953215631,0,0.0416169930336649,0.245305087933776,0.207313809066833,0.554879520720192,0.410366945852127,0.122757557955947,0.148041967537872
"182",182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",183,0.305240924807857,0.267156469924911,0.239812143328598,0.515399051232017,0.175577882336282,0.245953040805858,0.0877889411681412,0.262355316740471,0.206431044310342,1.02792566512161,0.151249142216697,0.143077443457306
"184",184,0.332226917084759,0.3781537824333,0.237319015708224,0.225195893029459,0.181775726377742,0.10505928434723,0.192621739279978,0.310584078070557,0.361139618346647,0.340455064552397,0.274335492144379,0.238572551671645
"185",185,0.245657575492994,0.371724319850239,0,0.00656376516919892,0,0,0.154749045212231,0.188862309318856,0.357822460611174,0.239461671724229,0.0558747277747643,0.249590438544935
"186",186,0.203921089329241,0.462241366994181,0.214682770230665,0.0614002799074234,0.0552303911974216,0,0.113970580432118,0.155395161849957,0.354833074495761,0.239827610088517,0.0177630930103805,0.0552303911974216
"187",187,0.378149202318212,0.337463407118071,0.168115060697887,0.632453884564879,0.0130535067173794,0,0,0.414620869527044,0.454013929252944,0.220830978452892,0.467839903383437,0.545635710115339
"188",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",190,0.200697106862238,0.250195843513529,0.0724850576049891,0.225056536092568,0.0603022689155527,0.163181269526012,0.244239569877853,0.349664559015788,0.345858869306556,0.412802209676068,0.33083840040634,0.21515319768637
"191",191,0.141157529268974,0.223174170849045,0.0500744591097577,0.116596890266345,0.00687997566321907,0,0,0.105934872412847,0.1265243112388,0.163607929880088,0.0516397779494322,0.0209879136748678
"192",192,0.252844804866775,0.339583837388774,0.12129073490366,0.0541922868727517,0,0,0,0.113143184669463,0.344375815959351,0.333022721652271,0.0923999542394523,0
"193",193,0.0790506121122762,0.161024015049719,0.141884867450562,0.194903441150532,0.0274150254845319,0.0264128781067868,0.121785661936344,0.179447454537251,0.2101215742974,0.299040801420329,0.176082772053278,0.238433099920109
"194",194,0.215876836382431,0.194902474485163,0.262195155218759,0.0631627204661478,0,0.0450487030800576,0.053504100047174,0.188340837769211,0.122203977824146,0.290498276597823,0.0545417355517471,0
"195",195,0.194570849149481,0.187622153813053,0,0,0,0,0,0.186977740845737,0.221987207765499,0.277110912900661,0.14142135623731,0
"196",196,0.257583588588294,0.162010005410131,0.0598350692660941,0.197242145102958,0,0,0.142093918564302,0.297164220931409,0.165700172862606,0.340469558512509,0.25334952418939,0.163656759320067
"197",197,0.0581679161111096,0.100728125821146,0.0457253637881247,0.0406596102055394,0.00917355803868192,0.00954144729911077,0.00954144729911077,0.129025462635307,0.164266119113646,0.0960382549150875,0.0789018363474258,0.0125769661873264
"198",198,0.218607338613955,0.212551225420447,0.207016357188804,0.185887100216531,0.115585236436341,0.108490324673993,0.134168761712661,0.209235365490768,0.178518254368932,0.193293118834256,0.15065279647085,0.121480532185055
"199",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",200,0.348179640357766,0.261232032572119,0.217518337153004,0.275305573786074,0.0154287753970151,0,0.0782696983065404,0.109172667679542,0.247393717886646,0.256777039442786,0,0
"201",201,0.200151138049724,0.178580356484714,0.0173770907068779,0.160065915658396,0.126726595562912,0,0.0442265828111585,0.264829635570644,0.307484121887863,0.278532769345654,0.118595899725576,0.190301329338618
"202",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",204,0.355390482114107,0.641336860899896,0.163299316185545,0.0816496580927726,0,0,0,0,0.287603975942522,0.185053605402366,0,0.0601882576849832
"205",205,0.362527880800956,0.375460106732303,0.128923578159479,0.162847797453312,0.0937215645980741,0.133470652285311,0.169304864632325,0.264630522890228,0.224742834779711,0.435696737330741,0.216464885032327,0.100501070348023
"206",206,0.154716055639961,0.40209148064847,0.70846582745127,0.182972446782293,0.376941546927342,0.0619997293059621,0.195429613557964,0.263314736106642,0.256550119957772,0.332046747529892,0.477055384386012,0.328625768989773
"207",207,0.551965600966241,0.60356338358605,0.575415996074167,0.183216973036777,0.297038321907838,0.284866858444783,0.211447566632647,0.160823704991312,0.638189852566637,0.492228829624586,0.201332355829684,0.0555118950426493
"208",208,0.92477191474906,0.543457685809004,0.459370688188191,0.379917471819393,0.210726487967737,0.0430080809887831,0.0876773773516099,0.360475691893858,0.424583967031509,0.482386005967619,0,0.0941739837426079
"209",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",210,0.223104208328969,0.171723038537802,0.20454145023684,0.212042088291192,0,0.100726674940409,0.0603022689155528,0.147249779599223,0.162440747016196,0.252426998057818,0.0603022689155528,0.0642648917325615
"211",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",214,0.286309482419854,0.328532446741156,0.227626856242308,0.184796500059216,0.110176219026455,0.042139292254633,0.144953789205478,0.295642676932879,0.293185295710738,0.219855267250788,0.0819459214446731,0.129007516240125
"215",215,0.20985881522253,0.221976020503329,0.152256978178886,0.0880754315376758,0.0218374245331215,0.0646083729353943,0.0218374245331215,0.131514536990698,0.19219562273348,0.177231236899225,0.0445187271900922,0.0495167349103631
"216",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",219,0.447055232339553,0.342276983790288,0,0.192335324315212,0,0,0,0.0645250983453914,0.431461095210203,0.188156244880863,0,0
"220",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",221,0.278067736455555,0.231746875124439,0.0424623584874842,0.251005384302594,0.0558538558104327,0,0.183169644457212,0.279733294046484,0.246549159707404,0.179845280284132,0.237298226027443,0.150919068006492
"222",222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",225,0.256630211378717,0.253104709850473,0.0635052804149898,0.222447054722662,0.0412581550868919,0.0156469050057726,0.121888120852676,0.349666150415283,0.292069365376765,0.251604263001063,0.225155583324752,0.116111373940185
"226",226,0.437740546475088,0.100290257504974,0.300636004270654,0.224389610662166,0.0605390806995746,0.0745288699495708,0.0482801533292773,0.729936677254303,0.321067667532455,0.171281908240984,0.169103050965721,0.121329513728375
"227",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",230,0.304695994440045,0.278049616406239,0.3123145240756,0.147304471668922,6.18265865524702e-18,0.0331945413849647,0.0577350269189626,0,0.200649103914943,0.261361219716817,0,0.020470365382943
"231",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",232,0.942044095374663,0.563872452684337,0.309895869921453,0.783410425666363,0.0128262239434262,0.755928946018454,0.755928946018454,0.68942980649053,1.00707375003877,0.576225467966245,0.755928946018454,0.68942980649053
"233",233,0.10244803960734,0.369539355290704,0.141281456480185,0.0463569339580282,0.0594884418086407,0.515291818522118,0.133333333333333,0.170774573824206,0.231830542392057,0.478269565059509,0.0749436539113287,0.209207692957152
"234",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",238,0.390663680561491,0.353671973583484,0.0799782768730564,0.181356327695658,0,0,0.0144785377280723,0.168706822744089,0.341210176875947,0.331550371305398,0.183775718931841,0.248632624203224
"239",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",240,0.189739456342741,0.267614312197934,0.227275493807573,0.0750835685127167,0.210751216453172,0.034853949952863,0.0825945495936832,0.0692244080746372,0.287885116603109,0.252479706539883,0.0801887563727615,0.0697078999057261
"241",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",242,0.266381290640513,0.375307344803575,0.338217001382172,0.238297623810739,0.0864815313748211,0.133232691193867,0.164201718360802,0.387549304555566,0.458736316029936,0.36404327801214,0.493877349845161,0.456141581687714
"243",243,0.425553772498554,0.256152867296603,0.23184686008521,0,0,0,0,0,0.384285310324349,0.162394933558822,0,0.0385667846366903
"244",244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",245,0.174441464234106,0.227833878239313,0.348087551322248,0.479798969141219,0.0627322062194036,0.0196532554418547,0.178885438199983,0.0728162460273735,0.467993700207036,0.635103402382096,0,0.268328157299975
"246",246,0.249669763908234,0.358875843615036,0.337407251426458,0.218333630170774,0.206710051943156,0.189567321207207,0.180798028289849,0.25619205216089,0.258517701065616,0.190767121244282,0.139583797652199,0.161985074642471
"247",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",248,0,0.0283745637383583,0,0,0.0232683378073926,0,0.0408522985214364,0.141704983438366,0.28245248570673,0.160378947540226,0.0115300820131269,0.00839948040159729
"249",249,0.0553341696979761,0.0572468715120249,0.0527966327342509,0,0,0,0.0554700196225229,0.0554700196225229,0.249098619879059,0.100222935029977,0,0.110940039245046
"250",250,0.203499996883257,0.216747952874601,0.24314620200261,0.216422614773488,0.196239830066645,0.182944013229716,0.20062538391132,0.270753139521363,0.243555043682595,0.263324953615561,0.20226003533926,0.184621436556631
"251",251,0.312005011166524,0.272981711636751,0.334777074481389,0.332143313072394,0.282152677934135,0.330414248713507,0.306559134833193,0.250353576223095,0.263796878110289,0.277293846593836,0.153041078350324,0.239775942433273
"252",252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",253,0.24799057333837,0.289414510049946,0.25149814592593,0.190178720746461,0.163852770074008,0.125058441744854,0.194432092793802,0.124121110733735,0.179485505397332,0.343798910885049,0.030625675979079,0.233455046246339
"254",254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",255,0.137785651953855,0.208890253136844,0.0581834177310287,0.0985929444998094,0,0,0.0263033957978043,0.0942809041582063,0.223767865647217,0.185835888932988,0.027993393705076,0.0450547809113523
"256",256,0.262725179775074,0.147424514796792,0.274280858678256,0.227151208113921,0,0.0343527153776856,0.309124410105146,0.251177684877099,0.477271117363809,0.415473006035491,0.025462458253996,0.326330868866841
"257",257,0.188522932053335,0.328918639451332,0.060691557704534,0.020247261457203,0,0.0534522483824849,0.118767400671167,0.069963159885651,0.618525044268808,0.405751398507339,0.0688117567091943,0
"258",258,0.329331121364803,0.263773704055674,0.263303783610879,0.142731809922049,0.0486799932156717,0.0705206303804439,0.262343972014836,0.214009571350457,0.29062409583229,0.274996404622512,0.114288373055144,0.142304657838182
"259",259,0.288084417385494,0.267932009549046,0.33409856263959,0.396661135177338,0,0.371696934407237,0,0.201808074824401,0.34391879091131,0.306370712070941,0.265132750135134,0.125166351511879
"260",260,0.163407523294189,0.121127298171747,0.0561347798390057,0.0587924813780089,0.0154724015212674,0,0.0953914193905129,0.140812658606018,0.135284492546961,0.121538593490749,0.0899218819313506,0.112193081412864
"261",261,0.158423104125161,0.386233964661896,0.0848040801472983,0.0143568867525082,0,0,0,0.109554200498261,0.148715353249104,0.48456761156651,0.13339115104527,0.0975923262838224
"262",262,0.224043952983681,0.30322666130745,0.0910415689434254,0.357126003305547,0.205407628335536,0.0265378491700769,0.376606679474816,0.496611697915343,0.370931322550323,0.392664584689493,0.461597415937584,0.275830256587098
"263",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",264,1.02904020793226,0.897172243005458,0.856223258586576,1.88026259758239,0.938560104253503,0.235505409208585,2.5933805160043,1.4546831699951,0.589456325608366,0.259312380511237,0.353502408528549,0.884570111157841
"265",265,0.229467560887327,0.146907821635141,0.209356599765028,0.166011711862662,0.142640539297623,0.0302798621222576,0.25201534322265,0.0627208816443172,0.342503864310276,0.220163950499859,0,0.0183815319348986
"266",266,0.130378629578574,0.427518417455933,0.180634322406803,0.274889419746376,0.202011914385469,0,0.311442033148014,0.342450998378185,0.299667202056951,0.546970046096442,0.234043077885674,0.353154640802312
"267",267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",268,0.331607026561132,0.369094755751237,0.0715823201508014,0.307752695921331,0.207837623806112,0.252697453025162,0.326781339688837,0.501718809454109,0.380527422414786,0.321391340454026,0.343203885555558,0.271716510685281
"269",269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",270,0.336076613826837,0.504383529459917,0.272955258618628,0.11880060257868,0,0.0514435706739082,0.00659966867150358,0.0519087122388699,0.391689771483073,0.227492163861723,0,0.05600029326361
"271",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",272,0.428118351145189,0.417041982260597,0,0.109891306132214,0.0846574772948042,0,0.488887574849527,0.421219027408355,0.545031102411337,0.860176875728992,0.0816496580927726,0.579155189746735
"273",273,0.296289959507148,0.313774726982225,0.259842048774907,0.225166268222346,0.0271342080688134,0.0594300015587677,0.0445154728508704,0.252612294611207,0.184398814208063,0.25658319746733,0.27035321131739,0.0851281266358721
"274",274,0.254783475687791,0.28422728462059,0,0.141553771064853,0,0.0112705669106654,0.0880145009766287,0.107458447639845,0.25526137832932,0.0905318756616823,0.016296127428853,0.0493798049567851
"275",275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",276,0.185641784690568,0.15240918410951,0.185201245677097,0.126235032760585,0.039187380135433,0.0362550204468619,0.0531068005537043,0.183266101253214,0.170141347607699,0.154941812131543,0.105966897701464,0.102862524203513
"277",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",279,0.391086331188949,0.389348420673172,0.162079389889833,0.12340068164452,0.171532756933872,0.149448871606519,0.173246878965187,0.233719982603209,0.455409590861149,0.423928469277551,0.165861109975026,0.194383469045945
"280",280,0.19620200511623,0.264301348100656,0.228608802466986,0.0581995219829755,0,0,0.095576212183402,0.154393754136461,0.174424340507595,0.191534385358794,0.0754256613914346,0.0755928946018455
"281",281,0.115838033423362,0.247617299319558,0.0454768595717385,0.201730986579349,0,0.0537128915963481,0.050019713372294,0.112017676038837,0.274412130836628,0.263721976639914,0.142874583129682,0.12457805403811
"282",282,0.10096366549494,0.156117561449664,0.0782026013539293,0.133023356788464,0.0121142266739489,0.0593309455100191,0.0349920321055264,0.0655936709486742,0.196874428529081,0.241227646491791,0,0.0121142266739489
"283",283,0.401830088377139,0.403665681317872,0.384914687261192,0.258448897962887,0.11058671065038,0.0673636917794377,0.164492633691328,0.292368452033598,0.308260729625571,0.437227662304979,0.250765464879436,0.162119417387093
"284",284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",285,0.052406524615099,0.230421961033129,0.0571141694697894,0.0756626172420449,0.0155840283158086,0.396354193329068,0.042454587025313,0.228717699506732,0.197562671396577,0.303403585531549,0.157327177817479,0.171914343106161
"286",286,0.140434862545046,0.185102006922073,0.0456824528770635,0.149098434739217,0.120534369651843,0.0545792321116356,0.0978413906112163,0.203918104501811,0.188236374669185,0.27289976795918,0.0903262747527485,0.0238882804992443
"287",287,0.0816496580927726,0.179861762660621,0.15310219821308,0.286921416259703,0.143568636799691,0.0551039969106862,0.25345360419058,0.265174294665963,0.339440464331407,0.451819478770346,0.0816496580927726,0.136921048355485
"288",288,0.109642415015657,0.152818672978971,0.250133480219085,0.110940039245046,0,0,0.0151120897514157,0,0.135295565593828,0.079340798451824,0,0
"289",289,0.182295167920204,0.205639411877839,0.171757694257627,0.266435628169875,0.124097579563333,0.078991554444457,0.268253978062917,0.300733236217298,0.201561732406677,0.29187937127663,0.347539138006732,0.334748818833301
"290",290,0.271306166197234,0.285120784429471,0.414540069885257,0.129083277407926,0,0.170697929490193,0.0817283880980607,0.292854809198459,0.354284722070091,0.30595158792121,0.278279824638379,0.106050505862786
"291",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",294,0.382367097910923,0.381581917912827,0.025259906661447,0.0380024327316379,0.0337000477700049,0,0.0315722135696865,0.117791345410105,0.381342253078383,0.41392220615207,0.0442945470752039,0.0391623737909536
"295",295,0.18815254889182,0.1928055112759,0,0.0127592512532827,0,0,0.0284589811864945,0.157434302677128,0.19580582359689,0.202371005766458,0.0871950766465298,0.129597983666505
"296",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",297,0.295236867262949,0.325881129745997,0.275193875057846,0.19945515697181,0.185590280545412,0.0708098696827731,0.169175389429681,0.351321204352004,0.335463216622953,0.279329115577006,0.274377863751154,0.231824652495738
"298",298,0.158363740011061,0.118050316185613,0.249097996236614,0.0886330137082283,0,0,0.359914399166513,0.267472982617707,0.13743734223644,0.158645546189242,0,0.617078099951274
"299",299,0.416729231497192,0.178175458923252,0.426520417709039,0.361150964092873,0.189736659610103,0,0,0.188417749466478,0.313019668030123,0.228776567135149,0,0.0937084272258457
"300",300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",301,0.154363679871331,0.208558135300263,0.328980469200239,0.173264860602963,0.197336203452484,0.168644648080282,0.167500476189139,0.196711513868842,0.199198713666247,0.155912200133408,0.187985552855027,0.294387584206423
"302",302,0.332977835612101,0.37338744878646,0.401910410615548,0.266002179436037,0.274123153584213,0.0838259800153596,0.0158881481197276,0.307142475353517,0.467689678558688,0.177416691753679,0.0696565170746545,0.103147852956588
"303",303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",304,0.272147539523554,0.305192751431956,0.39959692374909,0.205333477431682,0.0855831285239068,0.069299368224243,0.157228331925771,0.213301419744192,0.267467395966251,0.349211504536331,0.063925336473006,0
"305",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",306,0.20187876607307,0.226046805081271,0.0348611643007507,0.0550466303757084,0,0,0.104887184401858,0.0927407854391743,0.223383987155387,0.214324073995953,0.10263275099747,0.109693856370118
"307",307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",308,0.185630427080068,0.32113500250328,0.207797881363316,0.0765006876360966,0,0.0638472990246528,0,0.0640814564637151,0.136005082151435,0.145235192900589,0.190025252225528,0.049084434160045
"309",309,0.139150568564167,0.146248180334607,0.300701970566118,0.0864265580462147,0,0.129090457516768,0.18592610134373,0.291371661853578,0.230264357994719,0.399934470154174,0.160307086128435,0.222041292263745
"310",310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",311,0.370691671642236,0.339838893834314,0.36677512038296,0.0915294752241887,0.0827216032798616,0.119484584309447,0.0827216032798616,0.0783015293550884,0.320106836582995,0.0947365810433933,0,0.181323614803012
