"","X","ID","day","beep","obsNumber","missed","Sad","Angry","Disappointed","Ashamed","Anxious","Stressed","Proud","Happy","Content","Relieved"
"2440",2440,129,1,1,1,1,0.24,0.16,0.48,0.49,0.43,0.23,0.14,0.18,0.11,0.16
"2441",2441,129,1,2,2,1,0.15,0.14,0.3,0.4,0.21,0.19,0.09,0.17,0.05,0.06
"2442",2442,129,1,3,3,1,0.09,0.08,0.14,0.21,0.15,0.18,0.05,0.08,0.05,0.01
"2443",2443,129,1,4,4,1,0.14,0.12,0.15,0.22,0.21,0.25,0.06,0.14,0.1,0.05
"2444",2444,129,1,5,5,1,0.11,0.08,0.23,0.25,0.32,0.21,0.09,0.1,0.09,0.08
"2445",2445,129,1,6,6,1,0.16,0.16,0.28,0.34,0.36,0.33,0.08,0.12,0.11,0.14
"2446",2446,129,1,7,7,1,0.1,0.15,0.22,0.19,0.23,0.38,0.07,0.12,0.08,0.07
"2447",2447,129,1,8,8,1,0.19,0.11,0.15,0.19,0.22,0.18,0.06,0.08,0.07,0.08
"2448",2448,129,1,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2449",2449,129,1,10,10,1,0.07,0.07,0.18,0.13,0.15,0.19,0.02,0.06,0.02,0.06
"2450",2450,129,2,1,11,1,0.16,0.16,0.27,0.29,0.24,0.21,0.12,0.12,0.07,0.07
"2451",2451,129,2,2,12,1,0.09,0.06,0.21,0.18,0.2,0.25,0.07,0.1,0.07,0.07
"2452",2452,129,2,3,13,1,0.1,0.09,0.18,0.21,0.2,0.23,0.09,0.1,0.03,0.03
"2453",2453,129,2,4,14,1,0.11,0.08,0.21,0.25,0.28,0.27,0.04,0.1,0.05,0.06
"2454",2454,129,2,5,15,1,0.2,0.13,0.3,0.27,0.28,0.3,0.06,0.16,0.07,0.09
"2455",2455,129,2,6,16,1,0.05,0.1,0.26,0.29,0.31,0.29,0.04,0.09,0.04,0.04
"2456",2456,129,2,7,17,1,0.14,0.17,0.31,0.34,0.23,0.24,0.07,0.09,0.06,0.07
"2457",2457,129,2,8,18,1,0.08,0.1,0.38,0.31,0.25,0.32,0.05,0.14,0.07,0.04
"2458",2458,129,2,9,19,1,0.11,0.13,0.29,0.26,0.26,0.25,0.06,0.16,0.07,0.07
"2459",2459,129,2,10,20,1,0.18,0.08,0.28,0.31,0.37,0.4,0.05,0.05,0.04,0.05
"2460",2460,129,3,1,21,1,0.13,0.15,0.34,0.32,0.34,0.33,0.13,0.15,0.11,0.22
"2461",2461,129,3,2,22,1,0.12,0.11,0.27,0.3,0.3,0.33,0.07,0.11,0.09,0.06
"2462",2462,129,3,3,23,1,0.19,0.08,0.44,0.37,0.33,0.34,0.07,0.05,0.08,0.09
"2463",2463,129,3,4,24,1,0.21,0.15,0.3,0.29,0.3,0.29,0.12,0.09,0.08,0.24
"2464",2464,129,3,5,25,1,0.33,0.18,0.34,0.39,0.46,0.35,0.11,0.26,0.22,0.1
"2465",2465,129,3,6,26,1,0.27,0.27,0.29,0.11,0.25,0.11,0.15,0.14,0.33,0.19
"2466",2466,129,3,7,27,1,0.16,0.19,0.16,0.15,0.12,0.19,0.31,0.21,0.29,0.22
"2467",2467,129,3,8,29,1,0.26,0.16,0.2,0.14,0.16,0.15,0.23,0.33,0.25,0.22
"2468",2468,129,3,9,30,1,0.21,0.24,0.3,0.1,0.14,0.16,0.24,0.27,0.24,0.24
"2469",2469,129,4,1,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2470",2470,129,4,2,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2471",2471,129,4,3,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2472",2472,129,4,4,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2473",2473,129,4,5,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2474",2474,129,4,6,36,1,0.13,0.18,0.24,0.15,0.12,0.12,0.24,0.18,0.22,0.19
"2475",2475,129,4,7,37,1,0.14,0.28,0.27,0.21,0.22,0.21,0.31,0.15,0.28,0.22
"2476",2476,129,4,8,38,1,0.14,0.14,0.19,0.14,0.14,0.16,0.26,0.25,0.18,0.24
"2477",2477,129,4,9,39,1,0.25,0.2,0.24,0.21,0.22,0.16,0.19,0.24,0.25,0.21
"2478",2478,129,4,10,40,1,0.27,0.32,0.35,0.35,0.23,0.34,0.29,0.27,0.25,0.26
"2479",2479,129,5,1,41,1,0.23,0.25,0.2,0.14,0.19,0.21,0.24,0.19,0.25,0.2
"2480",2480,129,5,2,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2481",2481,129,5,3,43,1,0.19,0.15,0.19,0.17,0.13,0.18,0.28,0.17,0.23,0.18
"2482",2482,129,5,4,44,1,0.18,0.18,0.25,0.16,0.2,0.21,0.21,0.18,0.25,0.22
"2483",2483,129,5,5,45,1,0.2,0.23,0.3,0.15,0.23,0.25,0.25,0.22,0.21,0.24
"2484",2484,129,5,6,46,1,0.21,0.17,0.21,0.13,0.14,0.14,0.21,0.22,0.18,0.2
"2485",2485,129,5,7,47,1,0.17,0.18,0.2,0.17,0.19,0.21,0.31,0.19,0.24,0.18
"2486",2486,129,5,8,48,1,0.19,0.15,0.18,0.15,0.1,0.17,0.23,0.22,0.28,0.2
"2487",2487,129,5,9,49,1,0.2,0.14,0.21,0.09,0.15,0.12,0.24,0.14,0.23,0.19
"2488",2488,129,5,10,50,1,0.18,0.16,0.21,0.08,0.15,0.13,0.27,0.2,0.21,0.16
"2489",2489,129,6,1,51,1,0.18,0.13,0.15,0.18,0.2,0.17,0.17,0.18,0.2,0.16
"2490",2490,129,6,2,52,1,0.19,0.18,0.2,0.16,0.24,0.19,0.16,0.15,0.14,0.2
"2491",2491,129,6,3,53,1,0.16,0.24,0.24,0.16,0.13,0.15,0.21,0.18,0.2,0.22
"2492",2492,129,6,4,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2493",2493,129,6,5,55,1,0.12,0.18,0.24,0.09,0.17,0.15,0.21,0.18,0.22,0.22
"2494",2494,129,6,6,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2495",2495,129,6,7,57,1,0.21,0.19,0.24,0.19,0.26,0.17,0.27,0.22,0.19,0.24
"2496",2496,129,6,8,58,1,0.16,0.21,0.26,0.14,0.14,0.12,0.24,0.16,0.27,0.27
"2497",2497,129,6,9,59,1,0.19,0.19,0.2,0.23,0.12,0.14,0.25,0.25,0.22,0.24
"2498",2498,129,6,10,60,1,0.16,0.18,0.22,0.17,0.17,0.21,0.18,0.16,0.16,0.15
"2499",2499,129,7,1,61,1,0.21,0.24,0.21,0.2,0.19,0.17,0.33,0.2,0.24,0.25
"2500",2500,129,7,2,62,1,0.23,0.2,0.2,0.2,0.21,0.23,0.21,0.23,0.23,0.23
"2501",2501,129,7,3,63,1,0.2,0.14,0.18,0.17,0.17,0.18,0.18,0.17,0.15,0.19
"2502",2502,129,7,4,64,1,0.21,0.2,0.2,0.19,0.19,0.2,0.21,0.19,0.2,0.18
"2503",2503,129,7,5,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2504",2504,129,7,6,66,1,0.16,0.16,0.16,0.17,0.17,0.16,0.16,0.17,0.17,0.17
"2505",2505,129,7,7,67,1,0.18,0.19,0.21,0.19,0.19,0.19,0.18,0.2,0.2,0.21
"2506",2506,129,7,8,68,1,0.17,0.16,0.17,0.18,0.2,0.2,0.19,0.19,0.17,0.18
"2507",2507,129,7,9,69,1,0.16,0.16,0.17,0.17,0.18,0.17,0.24,0.16,0.17,0.17
"2508",2508,129,7,10,70,1,0.17,0.16,0.16,0.15,0.16,0.17,0.16,0.16,0.17,0.14
"2509",2509,129,8,1,71,1,0.24,0.24,0.2,0.17,0.19,0.2,0.21,0.21,0.22,0.22
"2510",2510,129,8,2,72,1,0.24,0.21,0.2,0.22,0.21,0.21,0.22,0.21,0.18,0.2
"2511",2511,129,8,3,73,1,0.17,0.15,0.14,0.18,0.17,0.21,0.16,0.16,0.18,0.17
"2512",2512,129,8,4,74,1,0.21,0.17,0.18,0.19,0.18,0.19,0.2,0.19,0.18,0.2
"2513",2513,129,8,5,75,1,0.2,0.17,0.2,0.2,0.19,0.22,0.2,0.2,0.18,0.18
"2514",2514,129,8,6,76,1,0.19,0.18,0.18,0.17,0.17,0.19,0.18,0.18,0.18,0.17
"2515",2515,129,8,7,77,1,0.17,0.19,0.18,0.17,0.18,0.17,0.17,0.18,0.16,0.18
"2516",2516,129,8,8,78,1,0.16,0.16,0.18,0.17,0.18,0.15,0.17,0.16,0.18,0.19
"2517",2517,129,8,9,79,1,0.23,0.21,0.18,0.2,0.2,0.22,0.2,0.2,0.2,0.26
"2518",2518,129,8,10,80,1,0.18,0.17,0.18,0.19,0.19,0.18,0.18,0.18,0.19,0.19
"2519",2519,129,9,1,81,1,0.19,0.19,0.2,0.2,0.19,0.21,0.21,0.2,0.21,0.19
"2520",2520,129,9,2,82,1,0.19,0.24,0.23,0.22,0.18,0.2,0.2,0.22,0.2,0.17
"2521",2521,129,9,3,83,1,0.24,0.21,0.21,0.2,0.19,0.2,0.19,0.22,0.2,0.2
"2522",2522,129,9,4,84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2523",2523,129,9,5,85,1,0.2,0.2,0.21,0.21,0.21,0.21,0.22,0.21,0.22,0.21
"2524",2524,129,9,6,86,1,0.21,0.21,0.21,0.22,0.18,0.21,0.2,0.21,0.19,0.18
"2525",2525,129,9,7,87,1,0.2,0.2,0.2,0.21,0.2,0.2,0.19,0.22,0.21,0.21
"2526",2526,129,9,8,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2527",2527,129,9,9,89,1,0.17,0.19,0.19,0.2,0.2,0.19,0.2,0.17,0.2,0.19
"2528",2528,129,9,10,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2529",2529,130,1,1,1,1,0.18,0.04,0.06,0.02,0.36,0.72,0.53,0.43,0.41,0.01
"2530",2530,130,1,2,3,1,0,0,0.01,0.03,0.45,0.62,0.3,0.34,0.41,0.2
"2531",2531,130,1,3,4,1,0.02,0,0.09,0.01,0.51,0.64,0.56,0.3,0.3,0.3
"2532",2532,130,1,4,5,1,0.02,0,0.03,0,0.59,0.56,0.56,0.47,0.64,0.45
"2533",2533,130,1,5,6,1,0.01,0.02,0.03,0,0.6,0.66,0.55,0.48,0.56,0.04
"2534",2534,130,1,6,7,1,0.04,0,0.01,0.01,0.64,0.7,0.53,0.48,0.5,0.37
"2535",2535,130,1,7,8,1,0.01,0.02,0.41,0,0.65,0.73,0.44,0.44,0.48,0.18
"2536",2536,130,1,8,9,1,0.02,0,0.52,0,0.69,0.68,0.61,0.34,0.57,0.51
"2537",2537,130,1,9,10,1,0.01,0,0.04,0.02,0.63,0.72,0.5,0.48,0.5,0.43
"2538",2538,130,1,10,11,1,0.01,0.01,0.01,0,0.73,0.76,0.53,0.01,0.45,0.45
"2539",2539,130,2,1,12,1,0,0,0,0.02,0.63,0.72,0.51,0.31,0.49,0.03
"2540",2540,130,2,2,13,1,0.24,0,0,0,0.71,0.74,0.6,0.47,0.47,0.01
"2541",2541,130,2,3,14,1,0,0.01,0.01,0.01,0.66,0.72,0.54,0.46,0.45,0.2
"2542",2542,130,2,4,15,1,0,0.01,0.03,0.02,0.65,0.62,0.46,0.5,0.45,0.44
"2543",2543,130,2,5,16,1,0,0,0.02,0,0.77,0.71,0.56,0,0.48,0.19
"2544",2544,130,2,6,17,1,0,0.02,0.01,0,0.59,0.72,0.51,0.4,0.58,0.04
"2545",2545,130,2,7,18,1,0.05,0.02,0.28,0.01,0.63,0.52,0.45,0.37,0.42,0.27
"2546",2546,130,2,8,19,1,0.02,0.01,0,0,0.7,0.61,0.44,0.43,0.5,0.48
"2547",2547,130,2,9,20,1,0.02,0.03,0.01,0,0.62,0.66,0.45,0.49,0.51,0.44
"2548",2548,130,2,10,21,1,0,0,0.01,0,0.68,0.77,0.52,0.53,0.43,0.03
"2549",2549,130,3,1,22,1,0.7,0.59,0.65,0.62,0.58,0.61,0.12,0.01,0.13,0.2
"2550",2550,130,3,2,23,1,0.53,0.53,0.54,0.56,0.51,0.72,0.02,0.03,0.14,0.19
"2551",2551,130,3,3,24,1,0.34,0.48,0.6,0.44,0.35,0.5,0.14,0.27,0.29,0.38
"2552",2552,130,3,4,25,1,0.39,0.19,0.54,0.44,0.43,0.52,0.18,0.26,0.15,0.45
"2553",2553,130,3,5,26,1,0.34,0.34,0.33,0.38,0.42,0.39,0.1,0.06,0.03,0.02
"2554",2554,130,3,6,27,1,0.43,0.32,0.39,0.33,0.32,0.35,0.03,0.13,0.03,0.14
"2555",2555,130,3,7,28,1,0.52,0.31,0.46,0.48,0.22,0.51,0.22,0.06,0.14,0.11
"2556",2556,130,3,8,29,1,0.3,0.3,0.4,0.28,0.51,0.53,0.1,0.26,0.17,0.1
"2557",2557,130,3,9,30,1,0.38,0.32,0.18,0.16,0.38,0.51,0.06,0.12,0.08,0.13
"2558",2558,130,3,10,31,1,0.21,0.18,0.27,0.28,0.36,0.35,0.17,0.23,0.18,0.27
"2559",2559,130,4,1,32,1,0.37,0.12,0.23,0.11,0.19,0.24,0.09,0.06,0.07,0.34
"2560",2560,130,4,2,33,1,0.31,0.28,0.48,0.14,0.42,0.4,0.12,0.36,0.23,0.46
"2561",2561,130,4,3,34,1,0.14,0.12,0.33,0.22,0.32,0.28,0.11,0.1,0.15,0.35
"2562",2562,130,4,4,35,1,0.13,0.23,0.46,0.17,0.31,0.39,0.28,0.3,0.1,0.42
"2563",2563,130,4,5,36,1,0.21,0.21,0.15,0.33,0.17,0.29,0.12,0.25,0.12,0.14
"2564",2564,130,4,6,37,1,0.21,0.13,0.36,0.1,0.32,0.32,0.03,0.06,0.02,0.28
"2565",2565,130,4,7,38,1,0.1,0.31,0.21,0.2,0.1,0.34,0.02,0.1,0.21,0.06
"2566",2566,130,4,8,39,1,0.13,0.17,0.24,0.22,0.18,0.19,0.04,0.4,0.13,0.43
"2567",2567,130,4,9,40,1,0.26,0.09,0.26,0.28,0.28,0.19,0.11,0.07,0.11,0.34
"2568",2568,130,4,10,41,1,0.07,0.08,0.41,0.11,0.32,0.52,0.17,0.16,0.12,0.11
"2569",2569,130,5,1,42,1,0.27,0.03,0.37,0.04,0.16,0.31,0.08,0.05,0.13,0.1
"2570",2570,130,5,2,43,1,0.25,0.23,0.28,0.24,0.26,0.35,0.03,0.05,0.12,0.05
"2571",2571,130,5,3,44,1,0.05,0.33,0.43,0.29,0.07,0.25,0.03,0.05,0.13,0.37
"2572",2572,130,5,4,45,1,0.15,0.21,0.3,0.23,0.22,0.21,0.02,0.15,0.06,0.05
"2573",2573,130,5,5,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574",2574,130,5,6,47,1,0.12,0.17,0.3,0.21,0.2,0.22,0.04,0.04,0.06,0.11
"2575",2575,130,5,7,48,1,0.11,0.13,0.29,0.27,0.17,0.31,0.08,0.12,0.11,0.1
"2576",2576,130,5,8,49,1,0.12,0.13,0.23,0.22,0.19,0.21,0.09,0.1,0.06,0.12
"2577",2577,130,5,9,50,1,0.11,0.18,0.34,0.25,0.29,0.27,0.08,0.04,0.09,0.05
"2578",2578,130,5,10,51,1,0.09,0.13,0.19,0.2,0.26,0.36,0.19,0.18,0.19,0.19
"2579",2579,130,6,1,52,1,0.1,0.17,0.11,0.09,0.14,0.19,0.08,0.07,0.18,0.12
"2580",2580,130,6,2,53,1,0.09,0.12,0.31,0.17,0.25,0.29,0.06,0.18,0.15,0.22
"2581",2581,130,6,3,54,1,0.21,0.2,0.3,0.29,0.27,0.36,0.14,0.18,0.14,0.11
"2582",2582,130,6,4,55,1,0.13,0.13,0.19,0.22,0.37,0.28,0.1,0.13,0.1,0.12
"2583",2583,130,6,5,56,1,0.14,0.21,0.28,0.28,0.29,0.25,0.02,0.04,0.04,0.08
"2584",2584,130,6,6,57,1,0.07,0.12,0.13,0.2,0.23,0.28,0.06,0.14,0.08,0.04
"2585",2585,130,6,7,58,1,0.19,0.11,0.29,0.26,0.28,0.23,0.02,0.15,0.09,0.07
"2586",2586,130,6,8,59,1,0.11,0.12,0.18,0.23,0.27,0.39,0.03,0.11,0.05,0.06
"2587",2587,130,6,9,60,1,0.22,0.23,0.26,0.29,0.38,0.32,0.1,0.1,0.13,0.12
"2588",2588,130,6,10,61,1,0.23,0.26,0.36,0.3,0.38,0.4,0.01,0.03,0.03,0.06
"2589",2589,130,7,1,62,1,0.27,0.06,0.23,0.28,0.31,0.26,0.06,0.03,0.06,0.07
"2590",2590,130,7,2,63,1,0.19,0.15,0.12,0.19,0.12,0.28,0.14,0.12,0.11,0.12
"2591",2591,130,7,3,64,1,0.28,0.1,0.25,0.33,0.11,0.33,0.08,0.17,0.1,0.15
"2592",2592,130,7,4,65,1,0.08,0.31,0.28,0.28,0.32,0.25,0.05,0.03,0.07,0.1
"2593",2593,130,7,5,66,1,0.18,0.19,0.09,0.2,0.23,0.18,0.14,0.15,0.1,0.1
"2594",2594,130,7,6,67,1,0.26,0.3,0.21,0.13,0.28,0.19,0.07,0.06,0.12,0.09
"2595",2595,130,7,7,68,1,0.16,0.08,0.24,0.25,0.23,0.25,0.08,0.08,0.1,0.06
"2596",2596,130,7,8,69,1,0.1,0.15,0.19,0.2,0.26,0.33,0.05,0.08,0.06,0.04
"2597",2597,130,7,9,70,1,0.1,0.11,0.25,0.2,0.24,0.31,0.07,0.05,0.07,0.08
"2598",2598,130,7,10,71,1,0.25,0.19,0.25,0.24,0.23,0.26,0.08,0.04,0.05,0.05
"2599",2599,130,8,1,72,1,0.23,0.23,0.27,0.28,0.3,0.26,0.09,0.1,0.09,0.09
"2600",2600,130,8,2,73,1,0.13,0.19,0.19,0.2,0.29,0.28,0.07,0.07,0.11,0.08
"2601",2601,130,8,3,74,1,0.09,0.22,0.25,0.28,0.29,0.28,0.07,0.06,0.09,0.05
"2602",2602,130,8,4,75,1,0.09,0.3,0.28,0.26,0.3,0.32,0.1,0.13,0.11,0.1
"2603",2603,130,8,5,76,1,0.09,0.2,0.21,0.24,0.31,0.31,0.07,0.08,0.08,0.13
"2604",2604,130,8,6,77,1,0.13,0.28,0.31,0.22,0.3,0.3,0.08,0.14,0.09,0.11
"2605",2605,130,8,7,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2606",2606,130,8,8,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2607",2607,130,8,9,80,1,0.1,0.09,0.1,0.25,0.19,0.2,0.09,0.1,0.06,0.02
"2608",2608,130,8,10,81,1,0.1,0.17,0.27,0.16,0.13,0.28,0.08,0.1,0.09,0.11
"2609",2609,130,9,1,82,1,0.06,0.2,0.25,0.28,0.25,0.21,0.04,0.11,0.11,0.1
"2610",2610,130,9,2,83,1,0.19,0.17,0.17,0.17,0.19,0.23,0.09,0.08,0.1,0.08
"2611",2611,130,9,3,84,1,0.18,0.18,0.19,0.19,0.22,0.2,0.04,0.03,0.07,0.03
"2612",2612,130,9,4,85,1,0.1,0.13,0.12,0.13,0.26,0.24,0.1,0.15,0.12,0.15
"2613",2613,130,9,5,86,1,0.18,0.11,0.23,0.22,0.23,0.25,0.11,0.05,0.07,0.09
"2614",2614,130,9,6,87,1,0.19,0.24,0.24,0.24,0.27,0.27,0.1,0.07,0.07,0.08
"2615",2615,130,9,7,88,1,0.2,0.12,0.25,0.12,0.09,0.27,0.09,0.06,0.07,0.17
"2616",2616,130,9,8,89,1,0.09,0.26,0.1,0.23,0.26,0.26,0.1,0.12,0.11,0.1
"2617",2617,130,9,9,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618",2618,130,9,10,91,1,0.22,0.1,0.26,0.24,0.14,0.12,0.05,0.08,0.07,0.12
"2619",2619,131,1,1,1,1,0.16,0.39,0.78,0.65,0.74,1,0.65,0.32,0.55,0.06
"2620",2620,131,1,2,2,1,0.46,0.23,0.47,0,1,1,0.5,0,0.23,0
"2621",2621,131,1,3,3,1,0.49,0.3,0.61,0.03,1,1,0.71,0.25,0.3,0
"2622",2622,131,1,4,4,1,0.42,0,0.26,0,0.62,1,0.43,0.31,0.37,0
"2623",2623,131,1,5,5,1,0.06,0.03,0.34,0,0.09,0.5,0.51,0.37,0.52,0.03
"2624",2624,131,1,6,6,1,0.35,0,0.3,0.08,0.2,1,0.44,0.46,0.36,0
"2625",2625,131,1,7,7,1,0.23,0.05,0.45,0,0,1,0.5,0.22,0.31,0
"2626",2626,131,1,8,8,1,0.23,0,0.29,0,0.62,1,0.48,0.38,0.41,0
"2627",2627,131,1,9,9,1,0.33,0,0.25,0,0.51,1,0.49,0.22,0.22,0
"2628",2628,131,1,10,10,1,0.19,0.08,0.41,0.12,0.51,1,0.47,0.37,0.31,0
"2629",2629,131,2,1,11,1,0.21,0.02,0.42,0.07,0.96,1,0.45,0.33,0.28,0.16
"2630",2630,131,2,2,12,1,0.22,0,0.22,0,1,1,0.42,0.3,0.29,0
"2631",2631,131,2,3,13,1,0.28,0.01,0.24,0,0,1,0.46,0.34,0.36,0.06
"2632",2632,131,2,4,14,1,0.22,0,0.25,0,0,1,0.38,0.39,0.35,0.03
"2633",2633,131,2,5,15,1,0,0,0.05,0,0,0.44,0.14,0.32,0.39,0.02
"2634",2634,131,2,6,16,1,0.31,0,0.33,0,0,1,0.47,0.26,0.35,0
"2635",2635,131,2,7,17,1,0.25,0,0.21,0,0,1,0.38,0.35,0.3,0.1
"2636",2636,131,2,8,18,1,0.32,0,0.14,0,0.51,1,0.3,0.27,0.21,0
"2637",2637,131,2,9,19,1,0.37,0,0.34,0,0.47,1,0.53,0.34,0.45,0
"2638",2638,131,2,10,20,1,0.09,0,0.08,0,0,1,0.4,0.28,0.36,0
"2639",2639,131,3,1,21,1,0.04,0,0.19,0,0,0.08,1,0.94,0.85,1
"2640",2640,131,3,2,22,1,0,0,0.19,0,0,0.05,0.81,0.9,0.76,1
"2641",2641,131,3,3,23,1,0.17,0,0.3,0,0,0.05,0.85,0.82,0.7,1
"2642",2642,131,3,4,24,1,0.15,0.02,0.22,0,0,0,0.77,0.8,0.74,0.8
"2643",2643,131,3,5,25,1,0,0,0.21,0,0,0,0.68,0.62,0.68,1
"2644",2644,131,3,6,26,1,0.07,0,0.25,0,0,0,0.78,0.76,0.7,1
"2645",2645,131,3,7,27,1,0,0,0.33,0,0,0,0.8,0.83,0.7,1
"2646",2646,131,3,8,28,1,0,0,0.4,0,0,0,0.59,0.79,0.63,1
"2647",2647,131,3,9,29,1,0.04,0.02,0.23,0,0,0,0.7,0.66,0.63,0.5
"2648",2648,131,3,10,30,1,0.21,0,0.3,0,0,0,0.63,0.51,0.56,1
"2649",2649,131,4,1,31,1,0.24,0,0.46,0.02,0,0,0.68,0.66,0.61,0.68
"2650",2650,131,4,2,32,1,0.27,0,0.32,0,0,0,0.64,0.71,0.68,0
"2651",2651,131,4,3,33,1,0.27,0,0.48,0,0,0.01,0.62,0.62,0.65,1
"2652",2652,131,4,4,34,1,0,0,0.4,0,0,0,0.72,0.73,0.66,1
"2653",2653,131,4,5,35,1,0.23,0.02,0.54,0,0,0,0.7,0.62,0.66,1
"2654",2654,131,4,6,36,1,0.38,0,0.27,0,0,0.19,0.72,0.87,0.71,1
"2655",2655,131,4,7,37,1,0.13,0,0.48,0.1,0.17,0,0.61,0.68,0.62,0.81
"2656",2656,131,4,8,38,1,0,0,0.27,0.09,0,0,0.65,0.62,0.64,0.72
"2657",2657,131,4,9,39,1,0,0,0.36,0,0,0,0.72,0.67,0.64,1
"2658",2658,131,4,10,40,1,0,0,0.14,0,0,0,0.64,0.62,0.62,1
"2659",2659,131,5,1,41,1,0.26,0.07,0.31,0,0,0,1,0.69,0.68,1
"2660",2660,131,5,2,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2661",2661,131,5,3,43,1,0,0,0.23,0,0,0,1,0.83,0.81,1
"2662",2662,131,5,4,44,1,0.16,0,0.22,0,0,0,1,0.75,0.85,1
"2663",2663,131,5,5,45,1,0.15,0,0.16,0,0,0,1,0.75,0,1
"2664",2664,131,5,6,46,1,0,0,0.07,0,0,0,1,0.91,0.9,1
"2665",2665,131,5,7,47,1,0,0,0,0,0,0,0.99,0.64,0.72,1
"2666",2666,131,5,8,48,1,0,0,0,0,0,0,0.77,0.72,0.72,1
"2667",2667,131,5,9,49,1,0,0,0.21,0,0,0,1,0.8,0.85,1
"2668",2668,131,5,10,50,1,0,0,0.14,0.1,0,0.16,0.8,0.71,0.9,1
"2669",2669,131,6,1,51,1,0.18,0,0.17,0,0,0,0.74,0.82,0.69,1
"2670",2670,131,6,2,52,1,0.15,0,0,0,0,0,0.84,0.81,0.77,1
"2671",2671,131,6,3,53,1,0,0,0.13,0.15,0,0.08,0.77,0.69,0.8,0.6
"2672",2672,131,6,4,54,1,0.11,0,0.2,0,0.06,0.12,0.73,0.75,0.67,1
"2673",2673,131,6,5,55,1,0.18,0,0.12,0,0.04,0.18,0.72,0.73,0.68,0.76
"2674",2674,131,6,6,56,1,0.17,0,0.22,0,0.09,0.09,0.82,0.71,0.86,1
"2675",2675,131,6,7,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2676",2676,131,6,8,58,1,0,0,0.22,0,0.07,0.07,0.75,0.78,0.73,0.7
"2677",2677,131,6,9,59,1,0.15,0,0.1,0,0,0.21,0.79,0.74,0.74,0.92
"2678",2678,131,6,10,60,1,0.09,0,0.23,0,0.09,0.13,0.75,0.77,0.76,0.85
"2679",2679,131,6,11,61,1,0.1,0,0.27,0,0.1,0.18,0.77,0.81,0.8,1
"2680",2680,131,7,1,62,1,0.13,0,0.16,0.02,0,0.14,0.72,0.81,0.67,0.74
"2681",2681,131,7,2,63,1,0.15,0,0.11,0,0.05,0.06,0.77,0.85,0.9,0.96
"2682",2682,131,7,3,64,1,0.15,0.01,0.23,0.04,0.02,0.08,0.88,0.82,0.84,0.77
"2683",2683,131,7,4,65,1,0.07,0,0.19,0.02,0.06,0.11,0.75,0.8,0.71,0.73
"2684",2684,131,7,5,66,1,0.13,0.03,0.06,0.06,0.07,0.18,0.8,0.72,0.87,0.99
"2685",2685,131,7,6,67,1,0.1,0.04,0.21,0.1,0.17,0.06,0.76,0.82,0.87,0.87
"2686",2686,131,7,7,68,1,0.08,0.02,0.21,0.02,0.05,0.21,0.89,0.78,0.75,0.81
"2687",2687,131,7,8,69,1,0.14,0.05,0.21,0.04,0.07,0.15,0.79,0.83,0.77,1
"2688",2688,131,7,9,70,1,0.12,0.09,0.22,0.06,0.08,0.19,0.76,0.75,0.75,0.9
"2689",2689,131,7,10,71,1,0.06,0,0.15,0.06,0.17,0.23,0.8,0.85,0.65,0.91
"2690",2690,131,8,1,72,1,0.1,0.05,0.19,0.01,0.02,0.18,0.82,1,0.78,0.91
"2691",2691,131,8,2,73,1,0.13,0.04,0.23,0.11,0.02,0.19,0.88,0.93,0.84,0.92
"2692",2692,131,8,3,74,1,0.17,0.05,0.19,0.03,0.04,0.28,0.85,0.72,0.84,0.79
"2693",2693,131,8,4,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2694",2694,131,8,5,76,1,0.06,0.06,0.16,0.05,0,0.16,0.84,0.86,0.83,0.89
"2695",2695,131,8,6,77,1,0.12,0.03,0.21,0.04,0.04,0.06,0.82,0.85,0.78,0.93
"2696",2696,131,8,7,78,1,0.05,0.05,0.21,0.02,0.03,0.19,0.83,0.82,0.81,0.78
"2697",2697,131,8,8,79,1,0.1,0.03,0.14,0.08,0.1,0.14,0.82,0.8,0.74,0.89
