"","X","ID","day","beep","observationID","missing","Sad","Lonely","Jittery","Nervous","Angry","Hostile","Happy","Excited"
"1106",1106,162,3,2,8,0,0,0,0,0,0.25,0,0.75,0.5
"1107",1107,162,3,3,9,0,0,0,0,0,0,0,0.5,0.75
"1108",1108,162,4,1,10,0,0,0,0,0,0,0,0.75,0.75
"1109",1109,162,4,2,11,0,0,0,0,0,0,0.25,0.5,0.5
"1110",1110,162,4,3,12,0,0,0,0,0,0,0,0.5,0.5
"1111",1111,162,5,1,13,0,0,0,0,0,0,0,0.5,0.5
"1112",1112,162,5,2,14,0,0,0,0,0,0,0,0.5,0.25
"1113",1113,162,5,3,15,0,0,0,0,0,0,0,0.5,0.5
"1114",1114,162,6,1,16,0,0,0,0,0,0,0,0.5,0.5
"1115",1115,162,6,2,17,0,0,0,0,0,0,0,0.5,0.5
"1116",1116,162,6,3,18,0,0,0,0,0,0,0,0.5,0.5
"1117",1117,163,1,1,1,0,0,0.5,0.25,0.25,0,0,0.25,0
"1118",1118,163,1,2,2,0,0,0,0.25,0,0,0,1,0.75
"1119",1119,163,1,3,3,0,0.25,0.5,0.25,0,0,0,0.75,0.5
"1120",1120,163,2,1,4,0,0.25,0.5,0.25,0,0,0,0,0
"1121",1121,163,2,2,5,0,0.5,0.75,0.25,0.25,0.25,0,0.25,0
"1122",1122,163,2,3,6,0,0.25,0.75,0.5,0.25,0.25,0,0.25,0
"1123",1123,163,3,1,7,0,0,0.75,0,0,0.5,0.25,0.25,0
"1124",1124,163,3,2,8,0,0.75,1,0.25,0.25,0,0.25,0.25,0
"1125",1125,163,3,3,9,0,0.75,1,0.25,0,0,0,0,0
"1126",1126,163,4,1,10,0,0.25,0.25,0,0.25,0,0,0.25,0
"1127",1127,163,4,2,11,0,0.5,0.25,0.25,0.5,0.25,0,0.5,0.25
"1128",1128,163,4,3,12,0,1,0.75,0.5,0.25,0.5,0.25,0.25,0
"1129",1129,163,5,1,13,0,0.25,0.5,0,0.25,0.25,0,0.25,0
"1130",1130,163,5,2,14,0,0.75,1,0,0.25,0.25,0,0.25,0
"1131",1131,163,5,3,15,0,0.25,0.5,0,0,0,0.25,0.5,0.25
"1132",1132,163,6,1,16,0,0.25,0.5,0.25,0.25,0.25,0,0.25,0.25
"1133",1133,163,6,2,17,0,0.75,0.75,0.25,0,0,0,0,0
"1134",1134,163,6,3,18,0,0.5,0.75,0,0,0,0,0.25,0
"1135",1135,164,1,1,1,0,0.5,0.5,0.25,0.25,0,0,0.25,0
"1136",1136,164,1,2,2,0,0,0,0.5,0.5,0,0,0.25,0
"1137",1137,164,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"1138",1138,164,2,1,4,0,0,0.25,0.25,0.25,0,0,0.25,0
"1139",1139,164,2,2,5,0,0.25,0.25,0.25,0.5,0,0,0.25,0
"1140",1140,164,2,3,6,0,0.25,0.25,0.5,0.25,0,0,0.25,0
"1141",1141,164,3,1,7,0,0.25,0.5,0.5,0.5,0,0,0.25,0
"1142",1142,164,3,2,8,0,0,0,0.25,0.5,0,0,0.25,0
"1143",1143,164,3,3,9,0,0.25,0.25,0.5,0.25,0,0,0,0
"1144",1144,164,4,1,10,0,0.25,0.25,0,0.5,0,0,0.25,0
"1145",1145,164,4,2,11,0,0,0.25,0.25,0.25,0,0,0.5,0.5
"1146",1146,164,4,3,12,0,0,0,0.25,0.25,0,0,0.25,0.5
"1147",1147,164,5,1,13,0,0.25,0.25,0.25,0.25,0,0,0.25,0
"1148",1148,164,5,2,14,0,0,0,0.25,0.5,0,0,0.25,0.25
"1149",1149,164,5,3,15,0,0,0,0.5,0,0,0,0.5,0
"1150",1150,164,6,1,16,0,0.25,0,0.5,0.25,0,0,0.5,0.25
"1151",1151,164,6,2,17,0,0,0.25,0.5,0.5,0,0,0.25,0
"1152",1152,164,6,3,18,0,0,0,0.5,0.25,0,0,0.25,0.25
"1153",1153,165,1,1,1,0,0,0,0.5,0.75,0.25,0,0.25,0.25
"1154",1154,165,1,2,2,0,0,0.25,0.25,0.5,0,0,0.25,0.25
"1155",1155,165,1,3,3,0,0,0,0.5,0.5,0,0,0.5,0.75
"1156",1156,165,2,1,4,0,0,0,0,0.5,0,0,0,0.25
"1157",1157,165,2,2,5,0,0.5,0.25,0.5,0.75,0.25,0,0.25,0
"1158",1158,165,2,3,6,0,0,0.5,0,0,0,0,0.5,0.75
"1159",1159,165,3,1,7,0,0,0,0.75,0.75,0,0,0.75,1
"1160",1160,165,3,2,8,0,0,0,0,0.25,0,0,0.5,0.5
"1161",1161,165,3,3,9,0,0,0,0,0.5,0,0,0.75,0.75
"1162",1162,165,4,1,10,0,0.25,0.5,0,0,0.25,0,0.25,0
"1163",1163,165,4,2,11,0,0,0,0,0,0,0,0.5,0.5
"1164",1164,165,4,3,12,0,0.25,0.5,0,0,0,0,0.5,0.5
"1165",1165,165,5,1,13,0,0.25,0.25,0,0.25,0,0,0,0.5
"1166",1166,165,5,2,14,0,0,0.5,0,0.25,0,0,0.75,0.75
"1167",1167,165,5,3,15,0,0,0.5,0,0.5,0,0,0.5,0.75
"1168",1168,165,6,1,16,0,0.25,0.5,0.25,0.5,0,0,0.25,0.5
"1169",1169,165,6,2,17,0,0.5,0.5,0,0.5,0,0,0,0
"1170",1170,165,6,3,18,0,0,0.75,0,0.5,0,0,0,0
"1171",1171,166,1,1,1,0,0.25,0.25,0,0,0,0,0.25,0
"1172",1172,166,1,2,2,0,0,0,0,0,0,0,0.25,0
"1173",1173,166,1,3,3,0,0,0,0,0,0,0,0.25,0
"1174",1174,166,2,1,4,0,0,0,0,0.25,0,0,0,0
"1175",1175,166,2,2,5,0,0,0,0.25,0.25,0,0,0,0
"1176",1176,166,2,3,6,0,0,0,0,0,0,0,0,0
"1177",1177,166,3,1,7,0,0,0,0,0,0,0,0,0
"1178",1178,166,3,2,8,0,0,0,0,0,0.25,0,0.25,0
"1179",1179,166,3,3,9,0,0,0,0,0,0,0,0.25,0.5
"1180",1180,166,4,1,10,0,0,0,0,0,0,0,0,0
"1181",1181,166,4,2,11,0,0.25,0,0,0,0,0,0,0
"1182",1182,166,4,3,12,0,0,0,0,0,0,0,0,0
"1183",1183,166,5,1,13,0,0,0,0,0,0,0,0.25,0.25
"1184",1184,166,5,2,14,0,0,0,0,0,0.25,0,0,0
"1185",1185,166,5,3,15,0,0.25,0,0,0,0,0,0,0
"1186",1186,166,6,1,16,0,0,0,0,0.25,0,0,0,0
"1187",1187,166,6,2,17,0,0,0,0,0.25,0,0,0,0.25
"1188",1188,166,6,3,18,0,0,0,0,0.25,0,0,0,0
"1189",1189,167,1,1,1,0,0,0.25,0,0,0,0,0.75,0.5
"1190",1190,167,1,2,2,0,0.5,0.5,0,0.25,0,0,0.25,0.25
"1191",1191,167,1,3,3,0,0,0,0,0,0,0,0.5,0.25
"1192",1192,167,2,1,4,0,1,1,0,0.75,1,0.5,0,0
"1193",1193,167,2,2,5,0,0.5,0.25,0.5,0.5,1,1,0,0
"1194",1194,167,2,3,6,0,0.5,0.5,0,0,0.5,0.25,0.25,0
"1195",1195,167,3,1,7,0,0,0,0.25,0,0,0.25,0.5,0.25
"1196",1196,167,3,2,8,0,0.5,0.5,0,0.25,0,0,0.25,0.25
"1197",1197,167,3,3,9,0,0,0,0,0.25,0,0,0.5,0.25
"1198",1198,167,4,1,10,0,0,0,0,0,0,0,1,1
"1199",1199,167,4,2,11,0,0,0.25,0.25,0,0,0,0.5,0.25
"1200",1200,167,4,3,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"1201",1201,167,5,1,13,0,0,0.5,0,0.25,0,0,0.25,0
"1202",1202,167,5,2,14,0,0,0,0,0,0,0,1,0.75
"1203",1203,167,5,3,15,0,0,0.25,0.25,0.5,0,0,0.5,0.25
"1204",1204,167,6,1,16,0,0,0,0.25,0.5,0.5,0.25,0.25,0.25
"1205",1205,167,6,2,17,0,0,0,0,0.5,0,0,0.75,0.25
"1206",1206,167,6,3,18,0,0,0.25,0,0.25,0,0,0.5,0
"1207",1207,168,1,1,1,0,0,0,0.5,0,0,0,0.75,0.25
"1208",1208,168,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1209",1209,168,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"1210",1210,168,2,1,4,0,0.5,0.5,0,0,0,0,0,0
"1211",1211,168,2,2,5,0,0.25,0.25,0,0,0,0,0.25,0
"1212",1212,168,2,3,6,0,0.25,0,0,0,0,0,0.5,0
"1213",1213,168,3,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"1214",1214,168,3,2,8,0,1,1,0,0,0,0,0,0
"1215",1215,168,3,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"1216",1216,168,4,1,10,0,0.25,0.25,0,0,0,0,0,0
"1217",1217,168,4,2,11,1,NA,NA,NA,NA,NA,NA,NA,NA
"1218",1218,168,4,3,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"1219",1219,168,5,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"1220",1220,168,5,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"1221",1221,168,5,3,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"1222",1222,168,6,1,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"1223",1223,168,6,2,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"1224",1224,168,6,3,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"1225",1225,169,1,1,1,0,0.25,0.5,0,0.25,0,0,0.75,0.25
"1226",1226,169,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1227",1227,169,1,3,3,0,0,0.25,0.5,0.75,0,0,0.25,0.5
"1228",1228,169,2,1,4,0,0.25,0.5,1,0.25,0,0,0.25,0
"1229",1229,169,2,2,5,0,0,0.25,0.5,0.5,0.25,0,0.25,0.5
"1230",1230,169,2,3,6,0,0.5,0.5,0,0,0.25,0.25,0.5,0
"1231",1231,169,3,1,7,0,0,0.25,0.75,0.5,0,0,0.5,0
"1232",1232,169,3,2,8,0,0.5,0,0.75,1,0.5,0,0,0
"1233",1233,169,3,3,9,0,0.75,1,0.5,0.75,0.5,0,0.25,0
"1234",1234,169,4,1,10,0,0.5,0.25,0.25,0.75,0.75,0,0.25,0
"1235",1235,169,4,2,11,0,0.5,0.25,0,0.75,0.75,0.25,0,0
"1236",1236,169,4,3,12,0,0.5,0.5,0,0.75,0.5,0,0.25,0
"1237",1237,169,5,1,13,0,0.25,0,0.25,0.75,0,0,0.75,0.5
"1238",1238,169,5,2,14,0,0.25,0,0.75,0.75,0,0,0.25,0
"1239",1239,169,5,3,15,0,0.25,0,0.75,0.75,0.5,0,0.25,0
"1240",1240,169,6,1,16,0,0.25,0,0.5,0.75,0.25,0,0.75,0
"1241",1241,169,6,2,17,0,0,0,0.5,0.75,0.25,0,0.5,0
"1242",1242,169,6,3,18,0,0.75,0.75,0.5,0.5,0.5,0,0,0
"1243",1243,170,1,1,1,0,0,0.25,0,0.5,0,0,0.5,0.5
"1244",1244,170,1,2,2,0,0.25,0.75,0,0.25,0.25,0.5,0.25,0.25
"1245",1245,170,1,3,3,0,0,0,0,0,0,0,0.75,0.75
"1246",1246,170,2,1,4,0,0,0,0.25,0.5,0,0,0.25,0.25
"1247",1247,170,2,2,5,0,0,0,0,0.25,0,0,0.75,0.5
"1248",1248,170,2,3,6,0,0.25,0.5,0,0,0,0,0.5,0.25
"1249",1249,170,3,1,7,0,0,0,0.5,0.5,0,0,0.5,0.25
"1250",1250,170,3,2,8,0,0,0.25,0,0,0,0,1,0.75
"1251",1251,170,3,3,9,0,0,0,0,0,0,0,0,0
"1252",1252,170,4,1,10,0,0,0,0,0,0.25,0,0.75,0.75
"1253",1253,170,4,2,11,0,0,0,0,0,0,0,0.75,0.75
"1254",1254,170,4,3,12,0,0,0,0,0,0,0,1,0.75
"1255",1255,170,5,1,13,0,0,0,0,0,0,0,0,0.75
"1256",1256,170,5,2,14,0,0,0,0.25,0,0,0,1,1
"1257",1257,170,5,3,15,0,0,0,0,0,0,0,0.5,0.75
"1258",1258,170,6,1,16,0,0,0,0,0.25,0,0,0.25,0.25
"1259",1259,170,6,2,17,0,0,0,0,0.5,0,0.5,0.5,0.25
"1260",1260,170,6,3,18,0,0.5,0.5,0,0.75,0.5,0,0,0
"1261",1261,171,1,1,1,0,0.5,0.25,0.75,1,0.25,0,0.75,0.5
"1262",1262,171,1,2,2,0,0.5,0.75,0.75,1,0.25,0,0.5,0.75
"1263",1263,171,1,3,3,0,1,0.5,0.25,1,0.5,0,0.25,0
"1264",1264,171,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"1265",1265,171,2,2,5,0,0.25,0.25,1,1,0,0,0.5,0
"1266",1266,171,2,3,6,0,0.75,0.25,1,1,0.25,0.25,0.5,0
"1267",1267,171,3,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"1268",1268,171,3,2,8,0,0.25,0.25,0.75,1,0,0.25,0.25,0.5
"1269",1269,171,3,3,9,0,0.25,0.25,0.75,0.5,0,0,0.75,0.5
"1270",1270,171,4,1,10,0,0.25,0.25,0.75,1,0,0.25,0.5,0.25
"1271",1271,171,4,2,11,0,0.25,0.25,0.75,1,0,0,0.5,0.25
"1272",1272,171,4,3,12,0,0.25,0.25,0.75,1,0,0.25,1,0.25
"1273",1273,171,5,1,13,0,0.5,0.25,0.5,0.75,0.25,0.5,0.25,0.25
"1274",1274,171,5,2,14,0,1,0.75,1,1,0.25,0.25,0.25,0.75
"1275",1275,171,5,3,15,0,0.75,0.75,1,0.75,0.25,0,0.25,0
"1276",1276,171,6,1,16,0,0.75,0.25,0.75,1,0,0,0,0
"1277",1277,171,6,2,17,0,1,0.25,0.75,1,0,0.25,0.75,0.25
"1278",1278,171,6,3,18,0,1,0.5,0.5,1,0.75,0.5,0,0
"1279",1279,172,1,1,1,0,0.25,0,0.5,0.5,0,0,0.75,0.5
"1280",1280,172,1,2,2,0,0.25,0.25,0.75,0.25,0,0,0.5,0.25
"1281",1281,172,1,3,3,0,0,0.5,0.25,0.25,0,0,0.5,0
"1282",1282,172,2,1,4,0,0.25,0.25,0.5,0.25,0.5,0.5,0.5,0.5
"1283",1283,172,2,2,5,0,0,0,0.5,0,0,0.25,0.5,0.25
"1284",1284,172,2,3,6,0,0,0.25,0.5,0,0,0,0.25,0
"1285",1285,172,3,1,7,0,0.5,0.25,0.75,0.25,0.5,0.5,0.5,0.25
"1286",1286,172,3,2,8,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
"1287",1287,172,3,3,9,0,0,0,0.5,0.25,0,0,0.5,0.5
"1288",1288,172,4,1,10,0,0,0,0.25,0,0,0,0.5,0.5
"1289",1289,172,4,2,11,0,0,0.25,0,0,0,0,0.5,0.5
"1290",1290,172,4,3,12,0,0,0,0.25,0,0,0,0.75,0.5
"1291",1291,172,5,1,13,0,0,0,0.25,0,0,0,0.75,0.75
"1292",1292,172,5,2,14,0,0,0,0.25,0.25,0,0,0.75,0.5
"1293",1293,172,5,3,15,0,0.25,0,0.25,0.25,0,0,0.25,0
"1294",1294,172,6,1,16,0,0,0,0.5,0.25,0,0,0.75,0.5
"1295",1295,172,6,2,17,0,0,0.5,0.25,0,0,0,0.25,0
"1296",1296,172,6,3,18,0,0,0.25,0.25,0,0,0,0.5,0.25
"1297",1297,173,1,1,1,0,0,0.25,0,0,0,0,0.5,0.5
"1298",1298,173,1,2,2,0,0,0.25,0,0,0,0,0.75,0.5
"1299",1299,173,1,3,3,0,0,0.25,0,0,0,0,0.5,0.5
"1300",1300,173,2,1,4,0,0,0.25,0,0,0,0,0.75,0.25
"1301",1301,173,2,2,5,0,0,0,0,0,0,0,0.75,0.75
"1302",1302,173,2,3,6,0,0,0,0,0,0,0,0.75,0.5
"1303",1303,173,3,1,7,0,0,0,0,0,0,0,0.5,0.5
"1304",1304,173,3,2,8,0,0,0,0.25,0,0,0,0.5,0.5
"1305",1305,173,3,3,9,0,0,0,0,0,0,0,0.75,0.75
"1306",1306,173,4,1,10,0,0,0,0,0,0,0,0.5,0.5
"1307",1307,173,4,2,11,0,0,0,0.25,0,0.25,0,0.75,0.25
"1308",1308,173,4,3,12,0,0,0,0,0,0,0,0.5,0.75
"1309",1309,173,5,1,13,0,0,0,0.25,0.25,0,0,0.5,0.25
"1310",1310,173,5,2,14,0,0,0,0,0.25,0,0,0.25,0.25
"1311",1311,173,5,3,15,0,0,0,0.25,0.5,0.25,0,0.5,0
"1312",1312,173,6,1,16,0,0,0,0,0,0,0,1,0.25
"1313",1313,173,6,2,17,0,0,0,0,0,0.25,0,0.75,0.25
"1314",1314,173,6,3,18,0,0,0,0,0,0,0,0.5,0.25
"1315",1315,174,1,1,1,0,0,0,0,0,0,0,0.75,1
"1316",1316,174,1,2,2,0,0,0,0,0,0,0,0.75,0.5
"1317",1317,174,1,3,3,0,0,0,0,0.25,0,0,0.75,0.5
"1318",1318,174,2,1,4,0,0,0,0,0,0,0,0.5,0.5
"1319",1319,174,2,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"1320",1320,174,2,3,6,0,0,0,0,0,0,0,0.5,0.75
"1321",1321,174,3,1,7,0,0,0,0,0,0,0,0.75,0.75
"1322",1322,174,3,2,8,0,0,0,0,0,0,0,0.5,0.5
"1323",1323,174,3,3,9,0,0,0,0,0,0,0,0.75,0.75
"1324",1324,174,4,1,10,0,0,0,0,0,0,0,0.5,0.5
"1325",1325,174,4,2,11,0,0,0,0,0,0,0,0.5,0.5
"1326",1326,174,4,3,12,0,0,0,0,0,0,0,0.5,0.5
"1327",1327,174,5,1,13,0,0,0,0,0,0,0,0.5,0.5
"1328",1328,174,5,2,14,0,0,0,0,0,0,0,0.5,0.5
"1329",1329,174,5,3,15,0,0,0,0,0,0,0,0.5,0.5
"1330",1330,174,6,1,16,0,0,0,0,0,0,0,0.75,0.75
"1331",1331,174,6,2,17,0,0,0,0,0.25,0,0,0.5,0.25
"1332",1332,174,6,3,18,0,0,0,0,0,0,0,0.5,0.5
"1333",1333,175,1,1,1,0,0.25,0.5,0.75,0,0,0,0.5,0.5
"1334",1334,175,1,2,2,0,0,0.25,0.5,0.25,0,0,0.5,0
"1335",1335,175,1,3,3,0,0,0.5,0.25,0,0,0,0.25,0
"1336",1336,175,2,1,4,0,0,0.5,0.25,0.5,0,0,0.25,0
"1337",1337,175,2,2,5,0,0,0.25,0.25,0,0,0,0.25,0
"1338",1338,175,2,3,6,0,0,0,0,0,0,0,0.5,0
"1339",1339,175,3,1,7,0,0,0,0.5,0.25,0,0,0.5,0.5
"1340",1340,175,3,2,8,0,0,0,0.5,0,0,0,0.75,0.5
"1341",1341,175,3,3,9,0,0,0.25,0,0,0,0,0.5,0
"1342",1342,175,4,1,10,0,0.75,0.75,0,0.5,0.75,0.75,0,0
"1343",1343,175,4,2,11,0,0.75,0.75,0,0.75,0.5,0.25,0,0
"1344",1344,175,4,3,12,0,0.75,0.25,0.5,0.75,0.5,0,0,0
"1345",1345,175,5,1,13,0,0.5,0.75,0.25,0,0.25,0,0,0
"1346",1346,175,5,2,14,0,0.5,0.75,0,0,0,0,0,0
"1347",1347,175,5,3,15,0,0.5,0.75,0.25,0,0,0,0.25,0
"1348",1348,175,6,1,16,0,0.25,0.75,0.25,0,0,0,0,0
"1349",1349,175,6,2,17,0,0.25,0.5,0.5,0,0,0,0.25,0
"1350",1350,175,6,3,18,0,0.25,0.75,0,0,0,0,0.25,0
"1351",1351,176,1,1,1,0,0.25,0.25,0,0.5,0.75,0,0.25,0.25
"1352",1352,176,1,2,2,0,0.5,0.25,0,0.5,0.75,0,0.25,0.25
"1353",1353,176,1,3,3,0,0.25,0,0,0.25,0.75,0,0.5,0
"1354",1354,176,2,1,4,0,0.25,0,0,0,0.5,0,0.5,0
"1355",1355,176,2,2,5,0,0.25,0,0,0,0.25,0,0.25,0
"1356",1356,176,2,3,6,0,0,0,0,0,0,0,0,0
"1357",1357,176,3,1,7,0,0.25,0.25,0,0,0,0,0.25,0
"1358",1358,176,3,2,8,0,0.25,0.25,0,0,0,0,0.25,0
"1359",1359,176,3,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"1360",1360,176,4,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA
"1361",1361,176,4,2,11,0,0,0,0,0,0,0,0.5,0
"1362",1362,176,4,3,12,0,0,0,0,0,0,0,0,0
"1363",1363,176,5,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"1364",1364,176,5,2,14,0,0,0,0,0,0,0,0.25,0
"1365",1365,176,5,3,15,0,0,0,0,0,0,0,0,0
"1366",1366,176,6,1,16,0,0.25,0,0,0,0,0,0,0
"1367",1367,176,6,2,17,0,0.25,0,0,0,0,0,0.25,0
"1368",1368,176,6,3,18,0,0,0,0,0,0,0,0,0
"1369",1369,177,1,1,1,0,0.25,0.25,0,0,0,0,0.5,0
"1370",1370,177,1,2,2,0,0.25,0,0,0.5,0,0,0,0
"1371",1371,177,1,3,3,0,0,0,0,0,0,0,0.75,0.25
"1372",1372,177,2,1,4,0,0,0,0,0,0,0,0.75,0.5
"1373",1373,177,2,2,5,0,0,0,0,0,0,0,0.5,0.25
"1374",1374,177,2,3,6,0,0,0,0,0,0,0,0.75,1
"1375",1375,177,3,1,7,0,0,0,0,0,0,0,0.75,0.25
"1376",1376,177,3,2,8,0,0.75,0,0,0,0.25,0,0.25,0
"1377",1377,177,3,3,9,0,0,0,0,0,0,0,0.75,0.5
"1378",1378,177,4,1,10,0,0,0,0,0.25,0,0,0.25,0
"1379",1379,177,4,2,11,0,0,0,0,0.25,0,0,0.75,1
"1380",1380,177,4,3,12,0,0,0,0.75,1,0,0,0.25,0.25
"1381",1381,177,5,1,13,0,0,0,0,0.25,0,0,0,0
"1382",1382,177,5,2,14,0,0,0,0,0.25,0,0,0.5,0
"1383",1383,177,5,3,15,0,0,0,0,0.5,0,0,0.25,0
"1384",1384,177,6,1,16,0,0.75,0,0,0.5,0,0,0,0.75
"1385",1385,177,6,2,17,0,0.5,0,0,0.25,0,0,0,0
"1386",1386,177,6,3,18,0,0.25,0,0,0.25,0,0,0,0
"1387",1387,178,1,1,1,0,0,0,0.25,0.5,0,0,0.5,0.5
"1388",1388,178,1,2,2,0,0.25,0.25,0.5,0,0,0,0.75,0.5
"1389",1389,178,1,3,3,0,0,0,0.25,0,0,0,0.75,0.75
"1390",1390,178,2,1,4,0,0.25,0,0,0,0.5,0,0.25,0
"1391",1391,178,2,2,5,0,0,0,0,0,0,0,0,0
"1392",1392,178,2,3,6,0,0,0,0,0,0,0,0,0
"1393",1393,178,3,1,7,0,0,0,0,0,0,0,0.75,0.5
"1394",1394,178,3,2,8,1,NA,NA,NA,NA,NA,NA,NA,NA
"1395",1395,178,3,3,9,0,0,0,0,0,0,0,1,0.75
"1396",1396,178,4,1,10,0,0,0,0,0,0,0,0.5,0.75
"1397",1397,178,4,2,11,0,0.5,0.5,0,0,0.5,0,0,0
"1398",1398,178,4,3,12,0,0,0.75,0,0,0.25,0,0.25,0
"1399",1399,178,5,1,13,0,0,0,0,0,0,0,1,0.75
"1400",1400,178,5,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"1401",1401,178,5,3,15,0,0,0,0,0,0,0,0.5,0.25
"1402",1402,178,6,1,16,0,0,0,0,0,0,0,0.5,0
"1403",1403,178,6,2,17,0,0,0,0,0.5,0,0,0.5,0
"1404",1404,178,6,3,18,0,0,0,0,0,0,0,1,0.75
"1405",1405,179,1,1,1,0,0,0,0,0,0,0,0.5,0
"1406",1406,179,1,2,2,0,0,0,0.75,0.75,0,0,0.25,0
"1407",1407,179,1,3,3,0,0,0,0,0,0,0,0.5,0
"1408",1408,179,2,1,4,0,0,0,0,0,0,0,0.5,0
"1409",1409,179,2,2,5,0,0.5,0,0,0,0,0,0.5,0
"1410",1410,179,2,3,6,0,0.25,0,0,0,0,0,0.5,0
"1411",1411,179,3,1,7,0,0.25,0,0,0,0,0,0.5,0
"1412",1412,179,3,2,8,0,0,0,0,0,0,0,0.5,0
"1413",1413,179,3,3,9,0,0,0,0,0,0,0,0.5,0
"1414",1414,179,4,1,10,0,0,0,0,0,0,0,0.5,0
"1415",1415,179,4,2,11,0,0,0,0.25,0.25,0,0,0.5,0
"1416",1416,179,4,3,12,0,0,0,0,0,0,0,0.5,0
"1417",1417,179,5,1,13,0,0,0,0.25,0.5,0,0,0.5,0
"1418",1418,179,5,2,14,0,0,0,0,0,0,0,0.5,0
"1419",1419,179,5,3,15,0,0,0,0,0,0,0,0.5,0
"1420",1420,179,6,1,16,0,0,0,0,0,0,0,0.5,0
"1421",1421,179,6,2,17,0,0,0,0,0,0,0,0.5,0
"1422",1422,179,6,3,18,0,0,0,0,0.25,0,0,0.25,0
"1423",1423,180,1,1,1,0,0,0,0,0,0,0,0.75,0.5
"1424",1424,180,1,2,2,0,0,0,0,0,0,0,0.75,0.5
"1425",1425,180,1,3,3,0,0,0,0,0,0,0,0.75,0.75
"1426",1426,180,2,1,4,0,0,0,0,0,0,0,1,1
"1427",1427,180,2,2,5,0,0,0,0,0,0,0,0.75,0.75
"1428",1428,180,2,3,6,0,0,0,0,0,0,0,0.75,0.75
"1429",1429,180,3,1,7,0,0,0,0,0,0,0,0.75,0.75
"1430",1430,180,3,2,8,0,0,0,0,0,0,0,0,0.75
"1431",1431,180,3,3,9,0,0,0,0,0,0,0,0.5,0.5
"1432",1432,180,4,1,10,0,0,0,0.5,0.5,0,0,0.5,0.5
"1433",1433,180,4,2,11,0,0,0,0.75,0,0,0,0.25,0.75
"1434",1434,180,4,3,12,0,0,0,0,0,0,0,1,0.75
"1435",1435,180,5,1,13,0,0,0,0,0,0,0,0.5,0.5
"1436",1436,180,5,2,14,0,0,0,0,0,0,0,0.25,0.25
"1437",1437,180,5,3,15,0,0,0,0,0,0,0,0.25,0.25
"1438",1438,180,6,1,16,0,0,0,0,0,0,0,0,0
"1439",1439,180,6,2,17,0,0,0,0,0.5,0,0,0.25,0
"1440",1440,180,6,3,18,0,0,0,0,0,0,0,0,0
"1441",1441,182,1,1,1,0,0.75,0.5,0.5,1,0.75,0.75,0.25,0.25
"1442",1442,182,1,2,2,0,0.5,0.75,0.25,0.75,0.25,0.25,0.5,0.5
"1443",1443,182,1,3,3,0,0,0,0,0,0.25,0,0.75,0.75
"1444",1444,182,2,1,4,0,0.25,0.5,0.25,0.75,0.25,0.25,0.5,0.25
"1445",1445,182,2,2,5,0,0.5,0.25,0.25,0.5,0.25,0.75,0.25,0.5
"1446",1446,182,2,3,6,0,0,0,0,0.75,0.25,0,0.5,0.25
"1447",1447,182,3,1,7,0,0,0,0,0,0,0,0.25,0.5
"1448",1448,182,3,2,8,0,0.5,0.25,0.25,0.75,1,0.75,0.25,0.25
"1449",1449,182,3,3,9,0,0.25,0.5,0.75,1,0.25,0.25,0.5,0.5
"1450",1450,182,4,1,10,0,0.5,0.25,0,1,0.25,0.5,0.25,0.75
"1451",1451,182,4,2,11,0,0.75,0.5,0,1,0.5,0,0.25,0.25
"1452",1452,182,4,3,12,0,1,1,0,0.5,0.25,0.25,0,0
"1453",1453,182,5,1,13,0,1,1,0,0.75,0.5,0,0,0
"1454",1454,182,5,2,14,0,1,0.75,0,1,0.5,0.5,0.25,0
"1455",1455,182,5,3,15,0,0.5,0,0.25,0.75,0.25,0.5,0.5,0.5
"1456",1456,182,6,1,16,0,1,1,0,0.5,0.5,0.25,0,0
"1457",1457,182,6,2,17,0,0.75,1,0,0.75,0.5,0.25,0,0
"1458",1458,182,6,3,18,0,1,0.5,0.25,0.75,1,1,0.25,0
"1459",1459,183,1,1,1,0,0,0,0,0,0,0,0.75,0.5
