"","X","ID","day","beep","obsNumber","missed","Discontent","Calm","Energetic","Wellbeing","Tense","Happy"
"1412",61.1448,61,1,1,1,1,NA,NA,NA,NA,NA,NA
"1413",61.1447,61,1,2,2,1,NA,NA,NA,NA,NA,NA
"1414",61.1446,61,1,3,3,1,NA,NA,NA,NA,NA,NA
"1415",61.1445,61,1,4,4,1,NA,NA,NA,NA,NA,NA
"1416",61.1444,61,1,5,5,1,NA,NA,NA,NA,NA,NA
"1417",61.1443,61,1,6,6,1,NA,NA,NA,NA,NA,NA
"1418",61.1442,61,1,7,7,1,NA,NA,NA,NA,NA,NA
"1419",61.1441,61,1,8,8,1,NA,NA,NA,NA,NA,NA
"1420",61.144,61,2,1,9,1,NA,NA,NA,NA,NA,NA
"1421",61.1439,61,2,2,10,1,NA,NA,NA,NA,NA,NA
"1422",61.1438,61,2,3,11,0,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.5,0.5
"1423",61.1437,61,2,4,12,0,0.166666666666667,0.5,0.333333333333333,0.666666666666667,0.5,0.833333333333333
"1424",61.1436,61,2,5,13,0,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.333333333333333,0.666666666666667
"1425",61.1435,61,2,6,14,1,NA,NA,NA,NA,NA,NA
"1426",61.1434,61,2,7,15,1,NA,NA,NA,NA,NA,NA
"1427",61.1433,61,2,8,16,0,0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.666666666666667,0.333333333333333
"1428",61.1432,61,3,1,17,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.5
"1429",61.1431,61,3,2,18,0,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333
"1430",61.143,61,3,3,19,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667
"1431",61.1429,61,3,4,20,1,NA,NA,NA,NA,NA,NA
"1432",61.1428,61,3,5,21,0,0.666666666666667,0.5,0.5,0.5,0.5,0.166666666666667
"1433",61.1427,61,3,6,22,0,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.833333333333333
"1434",61.1426,61,6,1,23,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1435",61.1425,61,6,2,24,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333
"1436",61.1424,61,6,3,25,0,0.666666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333
"1437",61.1423,61,6,4,26,1,NA,NA,NA,NA,NA,NA
"1438",61.1422,61,6,5,27,1,NA,NA,NA,NA,NA,NA
"1439",61.1421,61,6,6,28,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"1440",61.142,61,6,7,29,1,NA,NA,NA,NA,NA,NA
"1441",61.1419,61,7,1,30,0,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333
"1442",61.1418,61,7,2,31,1,NA,NA,NA,NA,NA,NA
"1443",61.1417,61,7,3,32,1,NA,NA,NA,NA,NA,NA
"1444",61.1416,61,7,4,33,1,NA,NA,NA,NA,NA,NA
"1445",61.1415,61,7,5,34,1,NA,NA,NA,NA,NA,NA
"1446",61.1414,61,7,6,35,0,0.5,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.333333333333333
"1447",61.1413,61,7,7,36,1,NA,NA,NA,NA,NA,NA
"1448",61.1412,61,7,8,37,1,NA,NA,NA,NA,NA,NA
"1449",62.1484,62,1,1,1,1,NA,NA,NA,NA,NA,NA
"1450",62.1483,62,1,2,2,1,NA,NA,NA,NA,NA,NA
"1451",62.1482,62,1,3,3,0,0.833333333333333,1,0.833333333333333,1,0.833333333333333,0.833333333333333
"1452",62.1481,62,1,4,4,0,0.833333333333333,0.166666666666667,0.833333333333333,1,0.333333333333333,1
"1453",62.148,62,1,5,5,1,NA,NA,NA,NA,NA,NA
"1454",62.1479,62,1,6,6,0,0.833333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"1455",62.1478,62,1,7,7,0,1,1,0.333333333333333,1,0.833333333333333,0.833333333333333
"1456",62.1477,62,2,1,8,1,NA,NA,NA,NA,NA,NA
"1457",62.1476,62,2,2,9,0,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667
"1458",62.1475,62,2,3,10,1,NA,NA,NA,NA,NA,NA
"1459",62.1474,62,2,4,11,0,1,0.666666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667
"1460",62.1473,62,2,5,12,0,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1461",62.1472,62,2,6,13,0,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,1
"1462",62.1471,62,3,1,14,0,1,1,1,1,0.333333333333333,1
"1463",62.147,62,3,2,15,1,NA,NA,NA,NA,NA,NA
"1464",62.1469,62,3,3,16,1,NA,NA,NA,NA,NA,NA
"1465",62.1468,62,3,4,17,0,0.833333333333333,0.833333333333333,0.833333333333333,1,0.333333333333333,0.833333333333333
"1466",62.1467,62,3,5,18,1,NA,NA,NA,NA,NA,NA
"1467",62.1466,62,3,6,19,0,1,0.833333333333333,0.666666666666667,1,1,1
"1468",62.1465,62,3,7,20,0,1,1,1,1,0.833333333333333,1
"1469",62.1464,62,3,8,21,1,NA,NA,NA,NA,NA,NA
"1470",62.1463,62,6,1,22,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.666666666666667
"1471",62.1462,62,6,2,23,0,1,1,1,0.833333333333333,1,0.833333333333333
"1472",62.1461,62,6,3,24,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1473",62.146,62,6,4,25,1,NA,NA,NA,NA,NA,NA
"1474",62.1459,62,6,5,26,1,NA,NA,NA,NA,NA,NA
"1475",62.1458,62,6,6,27,0,1,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1476",62.1457,62,6,7,28,0,1,0.166666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667
"1477",62.1456,62,7,1,29,1,NA,NA,NA,NA,NA,NA
"1478",62.1455,62,7,2,30,0,0.833333333333333,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.833333333333333
"1479",62.1454,62,7,3,31,1,NA,NA,NA,NA,NA,NA
"1480",62.1453,62,7,4,32,0,0.666666666666667,1,0.666666666666667,0.333333333333333,0.833333333333333,0.5
"1481",62.1452,62,7,5,33,1,NA,NA,NA,NA,NA,NA
"1482",62.1451,62,7,6,34,1,NA,NA,NA,NA,NA,NA
"1483",62.145,62,7,7,35,1,NA,NA,NA,NA,NA,NA
"1484",62.1449,62,7,8,36,1,NA,NA,NA,NA,NA,NA
"1485",63.151,63,1,1,1,1,NA,NA,NA,NA,NA,NA
"1486",63.1509,63,1,2,2,1,NA,NA,NA,NA,NA,NA
"1487",63.1508,63,1,3,3,1,NA,NA,NA,NA,NA,NA
"1488",63.1507,63,1,4,4,0,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1
"1489",63.1506,63,1,5,5,0,0.666666666666667,0.833333333333333,0.166666666666667,0.5,0.666666666666667,0.5
"1490",63.1505,63,1,6,6,1,NA,NA,NA,NA,NA,NA
"1491",63.1504,63,1,7,7,1,NA,NA,NA,NA,NA,NA
"1492",63.1503,63,1,8,8,1,NA,NA,NA,NA,NA,NA
"1493",63.1502,63,2,1,9,1,NA,NA,NA,NA,NA,NA
"1494",63.1501,63,2,2,10,0,0.166666666666667,0.833333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667
"1495",63.15,63,2,3,11,0,0.666666666666667,1,0.5,0.833333333333333,0.833333333333333,0.666666666666667
"1496",63.1499,63,2,4,12,1,NA,NA,NA,NA,NA,NA
"1497",63.1498,63,2,5,13,0,0.5,1,0.333333333333333,0.5,0.666666666666667,0.5
"1498",63.1497,63,3,1,14,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1499",63.1496,63,3,2,15,0,0.833333333333333,1,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"1500",63.1495,63,3,3,16,0,0.833333333333333,1,0.666666666666667,0.833333333333333,1,0.833333333333333
"1501",63.1494,63,3,4,17,1,NA,NA,NA,NA,NA,NA
"1502",63.1493,63,3,5,18,1,NA,NA,NA,NA,NA,NA
"1503",63.1492,63,3,6,19,0,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"1504",63.1491,63,3,7,20,1,NA,NA,NA,NA,NA,NA
"1505",63.149,63,3,8,21,1,NA,NA,NA,NA,NA,NA
"1506",63.1489,63,7,1,22,1,NA,NA,NA,NA,NA,NA
"1507",63.1488,63,7,2,23,0,0.5,0.5,0.166666666666667,0.333333333333333,0.5,0.333333333333333
"1508",63.1487,63,7,3,24,0,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.5,0.333333333333333
"1509",63.1486,63,7,4,25,1,NA,NA,NA,NA,NA,NA
"1510",63.1485,63,7,5,26,0,0.333333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.5,0.333333333333333
"1511",64.1543,64,1,1,1,1,NA,NA,NA,NA,NA,NA
"1512",64.1542,64,1,2,2,1,NA,NA,NA,NA,NA,NA
"1513",64.1541,64,1,3,3,1,NA,NA,NA,NA,NA,NA
"1514",64.154,64,1,4,4,1,NA,NA,NA,NA,NA,NA
"1515",64.1539,64,1,5,5,1,NA,NA,NA,NA,NA,NA
"1516",64.1538,64,1,6,6,1,NA,NA,NA,NA,NA,NA
"1517",64.1537,64,1,7,7,1,NA,NA,NA,NA,NA,NA
"1518",64.1536,64,1,8,8,0,0.666666666666667,0.666666666666667,0.5,0.5,0.666666666666667,0.5
"1519",64.1535,64,4,1,9,1,NA,NA,NA,NA,NA,NA
"1520",64.1534,64,4,2,10,0,0.833333333333333,0.833333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667
"1521",64.1533,64,4,3,11,0,0.666666666666667,0.5,0.5,0.5,0.5,0.5
"1522",64.1532,64,4,4,12,0,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.5
"1523",64.1531,64,4,5,13,1,NA,NA,NA,NA,NA,NA
"1524",64.153,64,4,6,14,0,0.5,0.333333333333333,0.5,0.5,0.5,0.5
"1525",64.1529,64,4,7,15,1,NA,NA,NA,NA,NA,NA
"1526",64.1528,64,5,1,16,0,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.5
"1527",64.1527,64,5,2,17,0,0.5,0.833333333333333,0.5,0.5,0.5,0.5
"1528",64.1526,64,5,3,18,1,NA,NA,NA,NA,NA,NA
"1529",64.1525,64,5,4,19,0,0.5,0.833333333333333,0.5,0.5,0.666666666666667,0.666666666666667
"1530",64.1524,64,5,5,20,1,NA,NA,NA,NA,NA,NA
"1531",64.1523,64,5,6,21,0,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"1532",64.1522,64,5,7,22,1,NA,NA,NA,NA,NA,NA
"1533",64.1521,64,6,1,23,1,NA,NA,NA,NA,NA,NA
"1534",64.152,64,6,2,24,0,0.5,0.5,0.5,0.5,0.5,0.5
"1535",64.1519,64,6,3,25,1,NA,NA,NA,NA,NA,NA
"1536",64.1518,64,6,4,26,0,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.5,0.5
"1537",64.1517,64,7,1,27,1,NA,NA,NA,NA,NA,NA
"1538",64.1516,64,7,2,28,1,NA,NA,NA,NA,NA,NA
"1539",64.1515,64,7,3,29,1,NA,NA,NA,NA,NA,NA
"1540",64.1514,64,7,4,30,1,NA,NA,NA,NA,NA,NA
"1541",64.1513,64,7,5,31,0,0.5,0.5,0.666666666666667,0.5,0.5,0.5
"1542",64.1512,64,7,6,32,1,NA,NA,NA,NA,NA,NA
"1543",64.1511,64,7,7,33,0,0.5,0.333333333333333,0.5,0.5,0.5,0.5
"1544",65.1583,65,1,1,1,1,NA,NA,NA,NA,NA,NA
"1545",65.1582,65,1,2,2,1,NA,NA,NA,NA,NA,NA
"1546",65.1581,65,1,3,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5
"1547",65.158,65,1,4,4,0,0.666666666666667,0.666666666666667,0.166666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"1548",65.1579,65,1,5,5,0,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"1549",65.1578,65,1,6,6,1,NA,NA,NA,NA,NA,NA
"1550",65.1577,65,1,7,7,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"1551",65.1576,65,1,8,8,1,NA,NA,NA,NA,NA,NA
"1552",65.1575,65,2,1,9,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,1
"1553",65.1574,65,2,2,10,1,NA,NA,NA,NA,NA,NA
"1554",65.1573,65,2,3,11,1,NA,NA,NA,NA,NA,NA
"1555",65.1572,65,2,4,12,1,NA,NA,NA,NA,NA,NA
"1556",65.1571,65,2,5,13,1,NA,NA,NA,NA,NA,NA
"1557",65.157,65,2,6,14,1,NA,NA,NA,NA,NA,NA
"1558",65.1569,65,2,7,15,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1559",65.1568,65,2,8,16,1,NA,NA,NA,NA,NA,NA
"1560",65.1567,65,5,1,17,0,0.833333333333333,1,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"1561",65.1566,65,5,2,18,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1562",65.1565,65,5,3,19,1,NA,NA,NA,NA,NA,NA
"1563",65.1564,65,5,4,20,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1564",65.1563,65,5,5,21,1,NA,NA,NA,NA,NA,NA
"1565",65.1562,65,5,6,22,1,NA,NA,NA,NA,NA,NA
"1566",65.1561,65,5,7,23,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1567",65.156,65,5,8,24,0,0.833333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.5
"1568",65.1559,65,6,1,25,0,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333
"1569",65.1558,65,6,2,26,1,NA,NA,NA,NA,NA,NA
"1570",65.1557,65,6,3,27,1,NA,NA,NA,NA,NA,NA
"1571",65.1556,65,6,4,28,1,NA,NA,NA,NA,NA,NA
"1572",65.1555,65,6,5,29,1,NA,NA,NA,NA,NA,NA
"1573",65.1554,65,6,6,30,0,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333
"1574",65.1553,65,6,7,31,0,0.833333333333333,0.833333333333333,0.5,0.333333333333333,0.833333333333333,0.666666666666667
"1575",65.1552,65,6,8,32,0,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.666666666666667
"1576",65.1551,65,7,1,33,0,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.833333333333333,0.833333333333333
"1577",65.155,65,7,2,34,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1578",65.1549,65,7,3,35,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1579",65.1548,65,7,4,36,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1580",65.1547,65,7,5,37,0,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333
"1581",65.1546,65,7,6,38,1,NA,NA,NA,NA,NA,NA
"1582",65.1545,65,7,7,39,1,NA,NA,NA,NA,NA,NA
"1583",65.1544,65,7,8,40,1,NA,NA,NA,NA,NA,NA
"1584",66.1619,66,1,1,1,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667
"1585",66.1618,66,1,2,2,0,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.5
"1586",66.1617,66,1,3,3,1,NA,NA,NA,NA,NA,NA
"1587",66.1616,66,1,4,4,1,NA,NA,NA,NA,NA,NA
"1588",66.1615,66,1,5,5,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5
"1589",66.1614,66,1,6,6,0,0.666666666666667,0.5,0.666666666666667,0.5,0.333333333333333,0.5
"1590",66.1613,66,1,7,7,1,NA,NA,NA,NA,NA,NA
"1591",66.1612,66,2,1,8,1,NA,NA,NA,NA,NA,NA
"1592",66.1611,66,2,2,9,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667
"1593",66.161,66,2,3,10,0,0,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667
"1594",66.1609,66,2,4,11,0,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.5
"1595",66.1608,66,2,5,12,0,0.5,0.5,0.666666666666667,0.5,0.5,0.5
"1596",66.1607,66,2,6,13,1,NA,NA,NA,NA,NA,NA
"1597",66.1606,66,3,1,14,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.5
"1598",66.1605,66,3,2,15,0,0.333333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0.5,0.666666666666667
"1599",66.1604,66,3,3,16,1,NA,NA,NA,NA,NA,NA
"1600",66.1603,66,3,4,17,0,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"1601",66.1602,66,3,5,18,0,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.5
"1602",66.1601,66,3,6,19,1,NA,NA,NA,NA,NA,NA
"1603",66.16,66,3,7,20,0,0.666666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"1604",66.1599,66,4,1,21,0,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.666666666666667
"1605",66.1598,66,4,2,22,0,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0.666666666666667
"1606",66.1597,66,4,3,23,1,NA,NA,NA,NA,NA,NA
"1607",66.1596,66,4,4,24,1,NA,NA,NA,NA,NA,NA
"1608",66.1595,66,4,5,25,1,NA,NA,NA,NA,NA,NA
"1609",66.1594,66,4,6,26,0,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0.666666666666667
"1610",66.1593,66,4,7,27,1,NA,NA,NA,NA,NA,NA
"1611",66.1592,66,4,8,28,1,NA,NA,NA,NA,NA,NA
"1612",66.1591,66,5,1,29,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"1613",66.159,66,5,2,30,0,0.5,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.5
"1614",66.1589,66,5,3,31,0,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667
"1615",66.1588,66,5,4,32,1,NA,NA,NA,NA,NA,NA
"1616",66.1587,66,5,5,33,1,NA,NA,NA,NA,NA,NA
"1617",66.1586,66,5,6,34,0,0.666666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"1618",66.1585,66,5,7,35,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.666666666666667
"1619",66.1584,66,5,8,36,0,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333
"1620",68.1651,68,1,1,1,0,0.833333333333333,0.666666666666667,0.833333333333333,1,0.333333333333333,1
"1621",68.165,68,1,2,2,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"1622",68.1649,68,1,3,3,0,0.833333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"1623",68.1648,68,1,4,4,0,0.833333333333333,0.833333333333333,0.166666666666667,0.666666666666667,0.833333333333333,0.833333333333333
"1624",68.1647,68,1,5,5,1,NA,NA,NA,NA,NA,NA
"1625",68.1646,68,2,1,6,0,0.833333333333333,0.833333333333333,0.666666666666667,1,0.833333333333333,0.833333333333333
"1626",68.1645,68,2,2,7,0,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"1627",68.1644,68,2,3,8,0,0.666666666666667,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,1
"1628",68.1643,68,2,4,9,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,1,1
"1629",68.1642,68,2,5,10,0,0.833333333333333,1,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667
"1630",68.1641,68,2,6,11,0,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667
"1631",68.164,68,2,7,12,0,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667
"1632",68.1639,68,2,8,13,1,NA,NA,NA,NA,NA,NA
"1633",68.1638,68,5,1,14,0,0.833333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667
"1634",68.1637,68,5,2,15,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667
"1635",68.1636,68,5,3,16,0,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.166666666666667,0.333333333333333
"1636",68.1635,68,5,4,17,0,1,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"1637",68.1634,68,6,1,18,0,0.833333333333333,0.833333333333333,0.666666666666667,1,0.666666666666667,0.833333333333333
"1638",68.1633,68,6,2,19,1,NA,NA,NA,NA,NA,NA
"1639",68.1632,68,6,3,20,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"1640",68.1631,68,6,4,21,0,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1641",68.163,68,6,5,22,1,NA,NA,NA,NA,NA,NA
"1642",68.1629,68,6,6,23,0,1,0.666666666666667,0.833333333333333,1,0.666666666666667,1
"1643",68.1628,68,6,7,24,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1644",68.1627,68,6,8,25,1,NA,NA,NA,NA,NA,NA
"1645",68.1626,68,7,1,26,1,NA,NA,NA,NA,NA,NA
"1646",68.1625,68,7,2,27,0,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"1647",68.1624,68,7,3,28,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,1,1
"1648",68.1623,68,7,4,29,1,NA,NA,NA,NA,NA,NA
"1649",68.1622,68,7,5,30,0,0.833333333333333,1,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333
"1650",68.1621,68,7,6,31,0,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1651",68.162,68,7,7,32,1,NA,NA,NA,NA,NA,NA
"1652",70.1689,70,1,1,1,0,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.5,0.5
"1653",70.1688,70,1,2,2,0,0.833333333333333,0.333333333333333,0.833333333333333,1,0.666666666666667,0.5
"1654",70.1687,70,1,3,3,0,1,0.333333333333333,1,1,0.5,0.833333333333333
"1655",70.1686,70,1,4,4,0,1,0.5,1,1,0.5,0.5
"1656",70.1685,70,1,5,5,0,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.5,0.5
"1657",70.1684,70,1,6,6,1,NA,NA,NA,NA,NA,NA
"1658",70.1683,70,1,7,7,1,NA,NA,NA,NA,NA,NA
"1659",70.1682,70,1,8,8,1,NA,NA,NA,NA,NA,NA
"1660",70.1681,70,2,1,9,0,0.833333333333333,0.5,0.666666666666667,0.833333333333333,0.5,0.5
"1661",70.168,70,2,2,10,0,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.5,0.833333333333333
"1662",70.1679,70,2,3,11,0,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.5,0.5
"1663",70.1678,70,2,4,12,1,NA,NA,NA,NA,NA,NA
"1664",70.1677,70,2,5,13,1,NA,NA,NA,NA,NA,NA
"1665",70.1676,70,2,6,14,1,NA,NA,NA,NA,NA,NA
"1666",70.1675,70,2,7,15,0,1,0.5,1,1,0.5,1
"1667",70.1674,70,2,8,16,0,0.833333333333333,0.5,0.833333333333333,1,0.833333333333333,1
"1668",70.1673,70,5,1,17,0,0.833333333333333,0.5,0.833333333333333,1,0.666666666666667,0.833333333333333
"1669",70.1672,70,5,2,18,0,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.5,0.833333333333333
"1670",70.1671,70,5,3,19,1,NA,NA,NA,NA,NA,NA
"1671",70.167,70,5,4,20,0,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"1672",70.1669,70,5,5,21,1,NA,NA,NA,NA,NA,NA
"1673",70.1668,70,5,6,22,0,1,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667
"1674",70.1667,70,6,1,23,0,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667
"1675",70.1666,70,6,2,24,1,NA,NA,NA,NA,NA,NA
"1676",70.1665,70,6,3,25,1,NA,NA,NA,NA,NA,NA
"1677",70.1664,70,6,4,26,1,NA,NA,NA,NA,NA,NA
"1678",70.1663,70,6,5,27,0,0.833333333333333,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.666666666666667
"1679",70.1662,70,6,6,28,1,NA,NA,NA,NA,NA,NA
"1680",70.1661,70,6,7,29,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.666666666666667
"1681",70.166,70,6,8,30,0,0.833333333333333,0.166666666666667,1,0.833333333333333,1,0.833333333333333
"1682",70.1659,70,7,1,31,0,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.5,0.833333333333333
"1683",70.1658,70,7,2,32,0,0.833333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"1684",70.1657,70,7,3,33,0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"1685",70.1656,70,7,4,34,1,NA,NA,NA,NA,NA,NA
"1686",70.1655,70,7,5,35,1,NA,NA,NA,NA,NA,NA
"1687",70.1654,70,7,6,36,1,NA,NA,NA,NA,NA,NA
"1688",70.1653,70,7,7,37,0,1,0.166666666666667,1,0.833333333333333,0.833333333333333,0.833333333333333
"1689",70.1652,70,7,8,38,1,NA,NA,NA,NA,NA,NA
"1690",72.1728,72,1,1,1,0,0.833333333333333,0.166666666666667,1,1,0.166666666666667,0.833333333333333
"1691",72.1727,72,1,2,2,0,0.833333333333333,0.833333333333333,0.666666666666667,1,0.666666666666667,1
"1692",72.1726,72,1,3,3,0,1,0.666666666666667,0.333333333333333,1,0.833333333333333,0.833333333333333
"1693",72.1725,72,1,4,4,0,0.833333333333333,0.666666666666667,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"1694",72.1724,72,1,5,5,0,0.166666666666667,0.5,0.333333333333333,0.833333333333333,0.333333333333333,0.5
