"","X","ID","day","beep","observationID","missing","Lively","FullOfEnergy","Energetic","Happy","Pleased","Helpful","AtEase","Calm","Relaxed","Sad","Depressed","Unhappy","OnEdge","Nervous","Tense","Hostile","Resentful","Angry"
"1577",1577,57,3,1,9,0,1,1,1,1,1,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"1578",1578,57,3,2,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",1579,57,3,3,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580",1580,57,3,4,12,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0
"1581",1581,57,4,1,13,0,0,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0
"1582",1582,57,4,2,14,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"1583",1583,57,4,3,15,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0
"1584",1584,57,4,4,16,0,1,1,1,1,1,1,1,0.333333333333333,1,0,0,0,0,0,0,0,0,0
"1585",1585,57,5,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586",1586,57,5,2,18,0,1,0.666666666666667,1,1,1,0.333333333333333,1,1,1,0,0,0,0,0,0,0,0,0
"1587",1587,57,5,3,19,0,1,1,0.666666666666667,1,1,0.666666666666667,1,1,1,0,0,0,0,0,0,0,0,0
"1588",1588,57,5,4,20,0,1,0.666666666666667,1,1,1,0.666666666666667,1,1,1,0,0,0,0,0,0,0,0,0
"1589",1589,57,6,1,21,0,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0,0.666666666666667,1,0.666666666666667,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0
"1590",1590,57,6,2,22,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0
"1591",1591,57,6,3,23,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0,0
"1592",1592,57,6,4,24,0,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"1593",1593,57,7,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594",1594,57,7,2,26,0,1,1,0.666666666666667,1,1,0.333333333333333,1,1,1,0,0,0,0,0,0,0,0,0
"1595",1595,57,7,3,27,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0
"1596",1596,57,7,4,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597",1597,58,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598",1598,58,1,2,2,0,0,0,0,0.333333333333333,1,0.333333333333333,0.666666666666667,0.666666666666667,1,0,0,0,0,0,0,0,0,0
"1599",1599,58,1,3,3,0,1,0.666666666666667,1,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0,1,0,0,0,0,0
"1600",1600,58,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601",1601,58,2,1,5,0,0,0,0,0.666666666666667,1,0.666666666666667,1,1,1,0,0,0,0,0,0,0,0,0
"1602",1602,58,2,2,6,0,0.666666666666667,1,1,1,1,1,1,1,1,0,0,0,0.333333333333333,0,0,0,0,0
"1603",1603,58,2,3,7,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0
"1604",1604,58,2,4,8,0,0.333333333333333,0,0,0.333333333333333,1,0.333333333333333,1,1,1,0,0,0,0,0,0,0,0,0
"1605",1605,58,3,1,9,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,1,1,1,0,0,0,0.666666666666667,1,0.333333333333333,0,0,0
"1606",1606,58,3,2,10,0,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0.666666666666667,1,0.333333333333333,0,0,0
"1607",1607,58,3,3,11,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0
"1608",1608,58,3,4,12,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0.333333333333333,0,0,0
"1609",1609,58,4,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610",1610,58,4,2,14,0,1,1,1,1,1,1,1,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1611",1611,58,4,3,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612",1612,58,4,4,16,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1613",1613,58,5,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614",1614,58,5,2,18,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1615",1615,58,5,3,19,0,0.666666666666667,1,1,1,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"1616",1616,58,5,4,20,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,1,1,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1617",1617,58,6,1,21,0,0,0,0,0.333333333333333,0.333333333333333,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0
"1618",1618,58,6,2,22,0,0,0,0,0,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0,0,0,0,0,0,0,0,0
"1619",1619,58,6,3,23,0,0.666666666666667,1,0.333333333333333,1,1,0.333333333333333,1,1,1,0,0,0,0,0,0,0,0,0
"1620",1620,58,6,4,24,0,0.666666666666667,0.333333333333333,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0
"1621",1621,58,7,1,25,0,1,1,1,0.666666666666667,1,0,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1622",1622,58,7,2,26,0,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,1,1,0,0,0,0,0,0.333333333333333,0,0,0
"1623",1623,58,7,3,27,0,0.666666666666667,0.333333333333333,0.333333333333333,1,1,0,1,1,1,0,0,0,0,0,0.333333333333333,0,0,0
"1624",1624,58,7,4,28,0,0,0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.666666666666667,1,0.333333333333333,0,0,0,0,0,0,0,0
"1625",1625,59,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626",1626,59,1,2,2,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0
"1627",1627,59,1,3,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0
"1628",1628,59,1,4,4,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1629",1629,59,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630",1630,59,2,2,6,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1631",1631,59,2,3,7,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0
"1632",1632,59,2,4,8,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1633",1633,59,3,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634",1634,59,3,2,10,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0,0
"1635",1635,59,3,3,11,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333
"1636",1636,59,3,4,12,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1637",1637,59,4,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638",1638,59,4,2,14,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1639",1639,59,4,3,15,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1640",1640,59,4,4,16,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1641",1641,59,5,1,17,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0
"1642",1642,59,5,2,18,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0
"1643",1643,59,5,3,19,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,0
"1644",1644,59,5,4,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",1645,59,6,1,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",1646,59,6,2,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",1647,59,6,3,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",1648,59,6,4,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",1649,59,7,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",1650,59,7,2,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",1651,59,7,3,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",1652,59,7,4,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",1653,60,1,1,1,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1654",1654,60,1,2,2,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0
"1655",1655,60,1,3,3,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0
"1656",1656,60,1,4,4,0,0.666666666666667,0.333333333333333,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1657",1657,60,2,1,5,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1658",1658,60,2,2,6,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0
"1659",1659,60,2,3,7,0,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0
"1660",1660,60,2,4,8,0,1,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"1661",1661,60,3,1,9,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1662",1662,60,3,2,10,0,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0
"1663",1663,60,3,3,11,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1664",1664,60,3,4,12,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"1665",1665,60,4,1,13,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0
"1666",1666,60,4,2,14,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"1667",1667,60,4,3,15,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1668",1668,60,4,4,16,0,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"1669",1669,60,5,1,17,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0
"1670",1670,60,5,2,18,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0
"1671",1671,60,5,3,19,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1672",1672,60,5,4,20,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0
"1673",1673,60,6,1,21,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,1,0,0,0,0,0,0,0,0,0
"1674",1674,60,6,2,22,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1675",1675,60,6,3,23,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"1676",1676,60,6,4,24,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1677",1677,60,7,1,25,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0
"1678",1678,60,7,2,26,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0
"1679",1679,60,7,3,27,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1680",1680,60,7,4,28,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0
"1681",1681,61,1,1,1,0,0,0,0,0.666666666666667,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0
"1682",1682,61,1,2,2,0,0,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0
"1683",1683,61,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",1684,61,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",1685,61,2,1,5,0,0,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0
"1686",1686,61,2,2,6,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0
"1687",1687,61,2,3,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",1688,61,2,4,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",1689,61,3,1,9,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1690",1690,61,3,2,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691",1691,61,3,3,11,0,0.333333333333333,0.666666666666667,0.333333333333333,1,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1692",1692,61,3,4,12,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0
"1693",1693,61,4,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694",1694,61,4,2,14,0,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.333333333333333,0.333333333333333,1,1,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1695",1695,61,4,3,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",1696,61,4,4,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",1697,61,5,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698",1698,61,5,2,18,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0
"1699",1699,61,5,3,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700",1700,61,5,4,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",1701,61,6,1,21,0,0.333333333333333,0.666666666666667,0.666666666666667,1,0.666666666666667,0,0.333333333333333,0.666666666666667,1,0,0,0,0,0,0.333333333333333,0,0,0
"1702",1702,61,6,2,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",1703,61,6,3,23,0,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0
"1704",1704,61,6,4,24,0,0.333333333333333,0.333333333333333,0,1,0,0,1,0.666666666666667,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0
"1705",1705,61,7,1,25,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,1,0,0,0,0,0,0,0,0,0
"1706",1706,61,7,2,26,0,1,0.666666666666667,0.333333333333333,1,0.666666666666667,0.333333333333333,1,0.666666666666667,1,0,0,0,0,0,0,0,0,0
"1707",1707,61,7,3,27,0,0.333333333333333,0.666666666666667,0.333333333333333,1,1,0.333333333333333,1,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0
"1708",1708,61,7,4,28,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1709",1709,62,1,1,1,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"1710",1710,62,1,2,2,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0
"1711",1711,62,1,3,3,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0
"1712",1712,62,1,4,4,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,0,0.333333333333333,0
"1713",1713,62,2,1,5,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"1714",1714,62,2,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715",1715,62,2,3,7,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"1716",1716,62,2,4,8,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0
"1717",1717,62,3,1,9,0,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,1,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333
"1718",1718,62,3,2,10,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0,1,0.666666666666667
"1719",1719,62,3,3,11,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333
"1720",1720,62,3,4,12,0,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"1721",1721,62,4,1,13,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,1,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0
"1722",1722,62,4,2,14,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0
"1723",1723,62,4,3,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",1724,62,4,4,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725",1725,62,5,1,17,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0
