"","ID","Angry","Anxiety","Guilty","Sad","Happy","Relaxed","Confident"
"36",36,0.155316373238439,0.31629539670637,0.0867826763365855,0.0665391853338154,0.0889260527406381,0.138375878901181,0.0431570283224789
"37",37,0.113281754136641,0.131753795617517,0.17523460766198,0.173265685650232,0.0684668007467852,0.234388654867635,0.0924564576493766
"38",38,0.132833146762545,0.128260674801432,0.205079687064849,0.157878764550859,0.110384552862605,0.176612979788303,0.129596871386156
"39",39,0.0564350648524654,0.109659833815121,0.105874463641265,0.0532224209694254,0.0719255906249501,0.0890030279949979,0.0488257948280078
"40",40,NA,NA,NA,NA,NA,NA,NA
"41",41,NA,NA,NA,NA,NA,NA,NA
"42",42,0.218863590436011,0.170479858162943,0.171007635871142,0.114923412080719,0.228358993782592,0.240205459484349,0.043701759714245
"43",43,0.142215028769715,0.231003173483684,0.223973790753648,0.216020864878428,0.161372249489289,0.21838228830722,0.130324030681752
"44",44,0.0569736301597928,0.0817267365266084,0.0540060597402799,0.0379040964549542,0.149502860098394,0.193808108365014,0.1044976129112
"45",45,0.101581949755375,0.168728273496179,0.251952772282645,0.201324365871894,0.241166028081166,0.130656841705227,0.188726282382733
"46",46,0.182262314055447,0.355291674914825,0.311409903718005,0.241473415722509,0.304415191741409,0.167349470918374,0.175427244993779
"47",47,0.0760389310040104,0.279959103722258,0.119556322510827,0.225775508537707,0.134522287193196,0.123491196957826,0.2526971908682
"48",48,0.0799432777353997,0.0995963423395002,0.0623767174912308,0.0802921242129797,0.105624889849117,0.119644182192783,0.0948147960790729
"49",49,0.0867443406095711,0.314622588767671,0.12989762047224,0.133518180362055,0.113671756704776,0.197887024785009,0.295049098714308
"50",50,0.337819598050605,0.187694503938383,0.0448955587851879,0.152285295651577,0.0978505190000605,0.253136235741462,0.138988058721714
"51",51,0.155469243204305,0.0261064757129025,0.1696005854239,0.0569638992868639,0.229659852363547,0.0997644133350822,0.0251853199321455
"52",52,0.116763116824593,0.136330636572869,0.0941717423420173,0.191947411844639,0.0966272828937854,0.152330138300805,0.145188864822455
"53",53,0.130161903727375,0.237650587327041,0.269368747871867,0.176848397332421,0.224857634470829,0.23169179157515,0.180823293150668
"54",54,0.135923165365445,0.324346436694404,0.0844195222963554,0.185118224251991,0.162096730503147,0.178111590968417,0.199820998635903
"55",55,NA,NA,NA,NA,NA,NA,NA
"56",56,0.17193563865306,0.163857422412202,0.121855383739291,0.0922207502850598,0.214793084074832,0.218831854730436,0.192668192831612
"57",57,0.198644284855819,0.188751510870873,0.197687548350226,0.184159037324073,0.18939778328645,0.2809897010973,0.143766613262364
"58",58,0.0750304111194375,0.226427197922349,0.114790142324688,0.131962158153478,0.0575464922947817,0.102981217453829,0.0878288081854753
"59",59,0.0261499039351608,0.090459974987661,0.0956286818772808,0.014076533084112,0.0785711035010307,0.144794848251853,0.0848614549305752
"60",60,0.0915539889290268,0.124128864313773,0.238436668177393,0.125874997385869,0.0992621014932606,0.132613811762519,0.0807286893464451
"61",61,0.164924505326373,0.183950880734759,0.18416034841221,0.154586311395505,0.160557511344718,0.268993104970727,0.308993556602331
"62",62,0.0635662933820039,0.0848486416319343,0.0899606954909578,0.0994342135240795,0.0856043496369511,0.0675583363409297,0.0601589105222336
"63",63,0.302621480755567,0.236112204215757,0.325207011355745,0.282706202882786,0.26682826828755,0.282492878245364,0.308773025161781
"64",64,0.128704677844137,0.240027991640008,0.186535411863441,0.0988180692246417,0.177996097742981,0.211404098178106,0.154837246121456
"65",65,0.159489293809901,0.128075052397208,0.138465370425715,0.136346170324542,0.123949173155234,0.249505296783428,0.0937510126982015
"66",66,0.0489589308982065,0.143373853616072,0.189771211615812,0.134936432174856,0.128114334364793,0.207910051126123,0.140714943421976
"67",67,0.137152170106541,0.110241546344689,0.128367479030407,0.118265748197453,0.0597370127110052,0.0843311964467345,0.0474734368725428
"68",68,0.000155863375371111,0.18269862753535,0.0114303541350862,0.0529567566593161,0.0472820879074696,0.128132398479711,0.0320564107851319
"69",69,0.0341105065440227,0.221905332138846,0.144014474019806,0.0827510380288114,0.226162538959851,0.244196418463796,0.0742747464508637
"70",70,0.309176785103397,0.197298327051344,0.137239613029086,0.229725130893809,0.118137076273513,0.129142205908073,0.106098469629928
"71",71,0.0037700970863673,0.176346674016972,0.133679816522913,0.0651258952572819,0.126491130790228,0.219909638888486,0.19301409770272
"72",72,0.198261142631791,0.0936605973624723,0.0718384400316518,0.0657314610280177,0.23092388274362,0.270356491442057,0.252939018518158
"73",73,0.0551169314062791,0.13429296512562,0.126799266127343,0.0776813129552333,0.208201086771789,0.208173211100392,0.180970516024318
"74",74,NA,NA,NA,NA,NA,NA,NA
"75",75,0.136558191927081,0.149666575512343,0.0330330152621737,0.0133321986040558,0.066069930877124,0.118710672854131,0.237119064172277
"76",76,0.0381961608915096,0.140551481384711,0.0600426401629404,0.107576765206552,0.106979751832086,0.164839871564499,0.100453813984297
"77",77,0.195716423255276,0.133683149786967,0.0807329699043334,0.129789140304061,0.160111072697205,0.171563241070666,0.172314891352627
"78",78,0.243025556027448,0.127565395357173,0.0707121435622232,0.207957804715138,0.209827556424033,0.143489110618784,0.134031662968665
"79",79,0.219191060306539,0.198812025247872,0.0199584888709921,0.0228005954025829,0.246920586674486,0.197246669105346,0.158755624252903
