"","ID","Angry","Depressed","Anxiety","Sad","Relaxed","Happy"
"27",82,0.0301326372520784,0.0240051850471729,0.0200174524557506,0.0170467567853446,0.18478534348834,0.125101365923968
"28",84,0.0217353953420858,0.00847836421934885,0.0196764035897515,0.0181291924788288,0.103754779939464,0.0843961241937873
"29",90,0.0358186748626538,0.0609088353935621,0.0690034883396296,0.102362219379231,0.160788220813203,0.15199256032142
"30",94,0.11297939630777,0.0442376372677546,0.0538455972023701,0.0288274534135417,0.144519310805124,0.281215995143092
"31",105,0.122487354255095,0.0547982631410564,0.0739781867303387,0.0732773150134886,0.200099086167079,0.152704350234842
"32",107,0.0720324504882403,0.128941690922545,0.18796487918814,0.25658499269109,0.194765131898535,0.136864787098227
"33",124,0.118813153157759,0.180195250099697,0.121061300217914,0.125159281762014,0.1801613087321,0.234462748733626
"34",125,0.134675152047348,0.154502238961673,0.0706680486804968,0.116137314078177,0.242320278095178,0.217695780077681
"35",128,0.053205345402498,0.0533501119281802,0.082918704432685,0.0771846696958437,0.129742629619565,0.12408098451651
"36",154,0.0390150839018599,0.0407650403830114,0.0153705190363502,0.106620618554758,0.111108441654447,0.0908258919542349
"37",162,0.146395489107782,0.127721770737435,0.0632556871898654,0.146908037008184,0.0755184563591749,0.153357897290182
"38",172,0.130884080785721,0.144179008149165,0.142082259545214,0.105964842555477,0.383465905188742,0.240402082528843
"39",173,0.291734127172751,0.285410897620169,0.0203194827574012,0.359823244591181,0.155949867504895,0.145397771485772
"40",181,0.175999658005018,0.0709332153388919,0.0626033446908111,0.139922794475862,0.225365875267358,0.119886064644257
"41",184,0.000724362897679197,0.0388544489627566,0.0817701029846662,0.0422730288591443,0.277051684606484,0.253622994130471
"42",186,0.0424737576247959,0.0389153909098497,0.0467295594614382,0.0298825742686639,0.20652784151075,0.166790374569065
"43",195,0.184822070068869,0.109596268462562,0.091991005141331,0.111715282564669,0.230806781606404,0.187385607461556
"44",202,0.0971044268984246,0.0843933854362028,0.0883190317733748,0.0406108444070033,0.127158117535821,0.131672985710925
"45",236,0.0545793341637661,0.0431993314999667,0.0402263182946559,0.0502246746742061,0.151411880533067,0.146026059501138
"46",239,NA,NA,NA,NA,NA,NA
"47",258,0.150668425892286,0.120712054693236,0.0467693220599722,0.149129131983288,0.158785675365307,0.198189056236401
"48",259,0.129719374523949,0.0138579211925598,0.0621178210463223,0.159213836995799,0.173626177381474,0.0815579164385298
"49",271,0.109654857226553,0.147830440446202,0.0582845824082198,0.167873605717603,0.222428830072387,0.179188225889223
"50",281,0.0757085211771857,0.155389925211596,0.181990440292552,0.0911573753028725,0.193041911727847,0.193110320383103
"51",288,0.136480029400028,0.130390036299809,0.172070387438511,0.153831799652235,0.221319076366265,0.263719503437296
"52",300,0.17622543094053,0.173348594395518,0.183460532964726,0.186686690814707,0.246042255117279,0.229063651487638
"53",306,0.0836332192783846,0.0396309295877961,0.0371168197191074,0.0338976670864449,0.14980082060787,0.142614679787529
"54",323,0.0538613767296943,0.0338677998646934,0.0525612043333556,0.131216408632509,0.215359391309543,0.187630141118189
"55",332,0.152516519007523,0.191326919391772,0.274064109056413,0.182412292733899,0.366599773240561,0.27000484945644
"56",352,0.196634302687288,0.133370930094581,0.109786289691269,0.132278195490318,0.159001201536962,0.15388235781288
"57",359,0.194281680947129,0.176273969585069,0.266768361254968,0.206142549165743,0.20803159874073,0.417694388343315
"58",364,0.142920241877185,0.0706575276328346,0.110574165592475,0.0707505160353823,0.207261244483859,0.280538175546857
"59",367,0.0932512241506484,0.0607271839551118,0.0639891645616521,0.0720476733300625,0.121729663621339,0.0994064725875023
"60",370,0.100967042592248,0.102018116259841,0.188446935292731,0.168062713895895,0.155296351610589,0.180131371634097
"61",376,0.13679871182498,0.152936549284379,0.14238981501035,0.19965976297559,0.212073391993891,0.198540850150811
"62",379,0.226530513447759,0.0778950142063858,0.0122406944075407,0.16384525928329,0.361019376878282,0.221145483304753
"63",392,0.107391428514956,0.0710310419438186,0.097672148863463,0.0713178228035245,0.172957464882654,0.107995284006778
"64",394,0.0186335268898086,0.0555981843531184,0.0382326071186717,0.0750858879844291,0.14615767139823,0.161175959605467
"65",398,0.128626448329856,0.147663353993329,0.142963802324431,0.113619350022201,0.190397750388679,0.233276119087507
"66",405,0.0505803617897206,0.0171086110553252,0.113835460483611,0.047966960757205,0.252122649819504,0.178876777136626
"67",407,0.186756774932126,0.189453944443788,0.211085036054237,0.27173421729182,0.215954966319833,0.273531765894462
"68",426,0.0290863644470128,0.130805668455151,0.058489928460022,0.16464464060509,0.165780452913818,0.132744528040226
"69",430,NA,NA,NA,NA,NA,NA
"70",435,0.0926517747235115,0.0395296778773462,0.0936700407647258,0.0611421124071432,0.240809552033286,0.166912602204356
"71",447,0.261687126297234,0.0631567028513318,0.113534363415898,0.163111626942756,0.248511488627125,0.246321712918371
"72",449,0.0659200548530525,0.0613836836122268,0.0639075308099101,0.0373447315805617,0.174192801367058,0.0989009606898143
"73",451,0.0977868543939897,0.098841301640077,0.0263270836190553,0.113263736677385,0.224378152849015,0.132174840846508
"74",454,0.0376651115876299,0.0594885990981475,0.107774768198813,0.0486219453282152,0.111561250963648,0.102736565748836
"75",461,0.163388366035134,0.192901078129837,0.171045943145633,0.206893919530379,0.210517457079569,0.195584880568054
"76",465,NA,NA,NA,NA,NA,NA
"77",466,0.0729140058504593,0.00266364964836649,0.0393641301394375,0.0643429935995613,0.204580153903737,0.258147995020057
"78",497,0.0376288812617021,0.0417536336985768,0.0613041555551767,0.078243332975472,0.205795822394315,0.0810334562673587
"79",499,0.0598911441533765,0.0393673113581306,0.0230438864559025,0.025338878143156,0.106370082578622,0.0781507211602504
"80",500,0.0808424781921421,0.182975651280327,0.118745554646049,0.0956335784177087,0.161340543853437,0.179355045403832
"81",504,0.203022579753591,0.175936743830531,0.113964927602895,0.199614174367432,0.172426232543564,0.178008506544229
"82",512,0.113935925373043,0.0512781618016225,0.0612886252523402,0.057651704982515,0.0924653796337513,0.0804406199030983
"83",518,0.0259040437265339,0.0261716353101382,0.0264115512556581,0.0319016981108506,0.0619642208143695,0.113824934193565
"84",520,0.0921116874854687,0.0539491802425832,0.0432167670869374,0.0270126712804333,0.225641539252363,0.251690069163569
"85",524,0.148750315479829,0.122492848566161,0.080265797635639,0.117243485033181,0.118648458760962,0.143626487612881
"86",526,0.147585439809257,0.113322736844943,0.22177214345981,0.189897224149957,0.23704494651818,0.236375736783144
"87",527,0.180657030393133,0.240393714252706,0.27523600356957,0.255415490625156,0.158422465458115,0.122336098870002
"88",529,0.0669587124827582,0.0699898557120587,0.0957928720705253,0.127518845932774,0.15214095004369,0.256567595804342
"89",531,0.189562798237667,0.197162888017179,0.210386641946332,0.24926750480524,0.201339739956283,0.323768593848616
"90",536,0.107685899422152,0.132655302713816,0.087496852136208,0.115319200590434,0.177211589471775,0.105200611705699
"91",543,0.155278451605227,0.218005926756177,0.0750360985956389,0.134994755762876,0.110926926899058,0.100433529085803
"92",556,0.170268208429176,0.133043139237583,0.302659079316578,0.233361568663553,0.186814490753809,0.149158581270493
"93",559,0.0171711912370203,0.0753728334206047,0.177573765913707,0.0491624629673833,0.166629772292393,0.121286590460459
"94",560,0.174621840607786,0.13196290435239,0.184258010042137,0.227761657248324,0.228193318735526,0.110558990772844
"95",568,0.0238020417791934,0.0243462712364018,0.0325236918588509,0.0335466716754128,0.181511445044008,0.0818986137784687
"96",587,0.141028807386116,0.0513553781442384,0.0793312931556489,0.124662188472465,0.13581190910052,0.112586805291108
"97",603,0.522243052724994,0.207314134243634,0.18125473901138,0.250903834593442,0.248969364675709,0.305093316062516
